bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,inference_reference_only,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,pre_repair_mae,pre_repair_mse,primal_dual,reference_epochs,repair_mae_delta,repair_mse_delta,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,selector_repair_evaluation_only,selector_state_restored,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,validation_selected_stage,variant,weight_decay,wide_batch_size
on,16,10,extension,0.38623967368014545,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h192.pt,2ec5181cd39a1ad9,preserved,2,False,Traffic,16,1376.510293980129,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,88.33700641264221,,16,0.0007,0.2956732559070855,2048,1024,LatentFlow,0.44975790957467715,0.02,3319.0,1483750,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Traffic/h192.json,de92870c510004dd915a6033f2b82898ff034706e921efc8bbb0c748b74b0857,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h192.json,0.6706399254254679,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,997.9123662569691,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,10,extension,0.3974966358551069,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h336.pt,214858cdd14bdd97,preserved,2,False,Traffic,16,1428.9913241388276,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,90.84424529532723,,16,0.0007,0.3006377717050885,2048,1024,LatentFlow,0.4622203080251388,0.02,3175.0,1627700,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Traffic/h336.json,db3903e22931aedca10ab531c3898635f427f420f2e1c1b96b16b457e1aacf05,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h336.json,0.6798678607090783,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,1039.2562090812135,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,10,extension,0.4428822526491681,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h720.pt,53291c407b018b1a,preserved,2,False,Traffic,16,1559.464525938034,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,99.63405734977161,,16,0.0007,0.31559488215877807,2048,1024,LatentFlow,0.48812185908503597,0.02,2791.0,2019836,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Traffic/h720.json,a90e837e1823732599e2e363f5cdf491375085044098f98795075fd2cdf430e7,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h720.json,0.698657182805012,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,1141.4064705561032,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,10,extension,0.39015701125042435,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Traffic/h96.pt,3893bba960154b2d,preserved,2,False,Traffic,16,1349.8423369629309,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,87.0562731293839,,16,0.0007,0.29473947803803197,2048,1024,LatentFlow,0.4327181881502654,0.02,3415.0,1388746,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Traffic/h96.json,2e92283b653f01e460d6b27a25e25eda00732fe2fb963727b519d18cb632f154,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Traffic/h96.json,0.6578131863608888,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,976.3882008766814,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,6,extension,0.4761248500574203,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Weather/h192.pt,2f95f6cd3b9c6f4b,preserved,2,False,Weather,16,237.75818894198164,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,44.17093442464175,,16,0.0007,0.25755964990814334,2048,1024,LatentFlow,0.21429596923894403,0.02,10349.0,1484344,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Weather/h192.json,df72ebb886b98f779962b2b13e0e24f9084fabc40473d2e4825cf682ace6c8f8,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Weather/h192.json,0.4629211263692164,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,157.27290902941604,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,5,extension,0.5631533926036082,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Weather/h336.pt,3c544d0b16f69cf3,preserved,2,False,Weather,16,241.97354963514954,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,45.66183173662907,,16,0.0007,0.297392509495109,2048,1024,LatentFlow,0.27213605934971064,0.02,10205.0,1628294,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Weather/h336.json,5be4260bb5a0528dbc169c4a371e406be9cdd3d5454db4978e9635dcdb198aeb,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Weather/h336.json,0.5216666170550983,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,160.07494044461055,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,3,extension,0.6866370196064944,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Weather/h720.pt,a0c186aec7cc0397,preserved,2,False,Weather,16,232.97047398600262,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,43.60062604502994,,16,0.0007,0.3491529641169275,2048,1024,LatentFlow,0.3510915758968178,0.02,9821.0,2020430,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Weather/h720.json,60d642916d0c222be1873c7da5fffd388ceeba8538e88052dc43e99232dd4f4d,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Weather/h720.json,0.5925298101334799,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,155.04502555468207,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
on,16,2,extension,0.4331578430202272,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Weather/h96.pt,e80acc4fbe7859cf,preserved,2,False,Weather,16,238.2632095119916,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,44.771167887060024,,16,0.0007,0.21356388524997721,2048,1024,LatentFlow,0.16680027786230883,0.02,10445.0,1389340,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-preserved/seed44/Weather/h96.json,1f2072b898d94079fface7705b5604ea28a7bfac2a2f64c35700b990e1398a60,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Weather/h96.json,0.4084118973074962,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,True,,96,False,,157.00042023518108,,scale-multiscale__bank-on__continuation-preserved,0.0001,4
off,16,2,extension,1.0184856046523367,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh1/h192.pt,7114eb44ef88e138,early,2,False,ETTh1,16,331.6486292858608,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,19.584935536318106,False,,0.0007,0.44268963374056963,2048,1024,LatentFlow,0.44708581186851976,0.02,2689.0,504466,,0.44047088451122374,0.45213885762371503,False,2,0.0022187492293458955,-0.0050530457551952734,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh1/h192.json,51029d3b361c6117b1ace04537a6a2a4055d163e8a07947a5fa44a0e29db0b9f,,0.6686447576019121,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16,,True,True,96,False,0,70.90915660919563,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,0,reference,1.2875241852131019,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh1/h336.pt,0450f7b93a488e76,early,2,False,ETTh1,16,328.41178982984275,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,3.452198578433806,True,,0.0007,0.4498541131043873,2048,1024,LatentFlow,0.48647252759840043,0.02,2545.0,609644,,0.4498541131043873,0.48647252759840043,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh1/h336.json,7e2166061927e373ea528c64fd984acfdef63b235e1936b7800d3e8c38e75f4e,,0.6974758258164941,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,,True,True,96,False,0,70.13626295156428,reference,scale-single__bank-off__continuation-early,0.0001,4
off,16,0,reference,1.5583489357479035,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh1/h720.pt,88a4f5be43a45f70,early,2,False,ETTh1,16,328.5595421604812,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.4917618856946033,True,,0.0007,0.4762251401136179,2048,1024,LatentFlow,0.4900613150043893,0.02,2161.0,760204,,0.4762251401136179,0.4900613150043893,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh1/h720.json,bb73a5650b92684ca6f379b30357a7dd5fcb66838b178b765fd26eb90b4d2b14,,0.7000437950617013,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,,True,True,96,False,0,70.46512406377587,reference,scale-single__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.7617832480796746,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh1/h96.pt,72c3f368e2d36b47,early,2,False,ETTh1,16,317.3535079919966,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,3.0712134264021937,True,,0.0007,0.4131378974630821,2048,1024,LatentFlow,0.4023684296270023,0.02,2785.0,466618,,0.4131378974630821,0.4023684296270023,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh1/h96.json,fdef083f264714309eb95472623dd5b8012f99b9bd1fb76648d24a4c4ea803b3,,0.6343251765671943,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16,,True,True,96,False,0,67.11824324609097,reference,scale-single__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.2660768727461497,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh2/h192.pt,6c2ac767cedfb072,early,2,False,ETTh2,16,331.3677575001493,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,17.39678398042382,False,,0.0007,0.39472506957385234,2048,1024,LatentFlow,0.3808146576404394,0.02,2689.0,533242,,0.39370562285504157,0.38036157193623255,False,2,0.001019446718810768,0.0004530857042068792,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh2/h192.json,84b426080a0daf7f963bf4c2076fd6ef86ab472db8289337a9d3f3166352a2fe,,0.6171018211287659,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,,True,True,96,False,0,71.80827069023508,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.34410483891866644,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh2/h336.pt,9d3f99f1064c7032,early,2,False,ETTh2,16,319.5743933469057,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,19.49011393722524,False,,0.0007,0.4292443349491649,2048,1024,LatentFlow,0.4175667358576266,0.02,2545.0,589636,,0.42926305470558956,0.4175450098609672,False,2,-1.8719756424645517e-05,2.172599665939412e-05,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh2/h336.json,57fe324f22d643f20547d86c6fefb1e30338518fc7ced22d91408626b91ecf61,,0.646194038859557,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,,True,True,96,False,0,68.6701518643531,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,4,extension,0.5939895060327318,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh2/h720.pt,a391a2f826a9a236,early,2,False,ETTh2,16,327.20488807186484,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,19.717705067691963,False,,0.0007,0.463870073044462,2048,1024,LatentFlow,0.45198291074623453,0.02,2161.0,711580,,0.4392659739453716,0.41596587524830997,False,2,0.024604099099090393,0.036017035497924565,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh2/h720.json,eeb4e15440609cfa5c1db3d0400356a6dbe62690133c2b3e286a03a03907dab8,,0.6722967430727554,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16,,True,True,96,False,0,69.75696427034563,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.2145448803369488,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTh2/h96.pt,bdf5bffcee41f4f8,early,2,False,ETTh2,16,316.4496473893523,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,17.64188402445416,False,,0.0007,0.34142576897461274,2048,1024,LatentFlow,0.2937642745974941,0.02,2785.0,495666,,0.34148136949991686,0.2938147519341471,False,2,-5.560052530412252e-05,-5.047733665297649e-05,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTh2/h96.json,67b9aa5e73459aceaf1b0935ef402361794d9872ca8acc3c34fd9128ac7d1a79,,0.5420002533186623,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,,True,True,96,False,0,68.40700841275975,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.5161345223230975,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm1/h192.pt,7d10b0d5b3070bf2,early,2,False,ETTm1,16,328.86098727211356,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,17.44333080041105,False,,0.0007,0.3947710614781861,2048,1024,LatentFlow,0.3803767509803663,0.02,11329.0,496562,,0.39330532496405485,0.37857550806745643,False,2,0.0014657365141312328,0.0018012429129098395,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm1/h192.json,f2784e2d1a831b809e50fdb7821b299c702245b35b6474bb55bf020f6f74f758,,0.6167469099885027,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,,True,True,96,False,0,69.65903349773725,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,1,extension,0.6566586672854261,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm1/h336.pt,7ab4cd5d5cfb4e10,early,2,False,ETTm1,16,340.2742805678863,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,17.88560835275009,False,,0.0007,0.43080121062910115,2048,1024,LatentFlow,0.4379391387189318,0.02,11185.0,563890,,0.4219810957725038,0.42241557901535276,False,2,0.008820114856597339,0.015523559703579048,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm1/h336.json,e58eb8aead75f31848e6ae330037c58ba783bc3b5660fde12eb43deed290f610,,0.6617697021766196,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",24,,True,True,96,False,0,72.77005615633243,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,2,extension,0.9749473295514546,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm1/h720.pt,61a05d325392ec48,early,2,False,ETTm1,16,316.94485109997913,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,18.203795457449505,False,,0.0007,0.46992943150938965,2048,1024,LatentFlow,0.500706354544368,0.02,10801.0,719906,,0.4731010950782116,0.504643534538076,False,2,-0.0031716635688219252,-0.003937179993708018,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm1/h720.json,7b47ca8c23d102a9793c8e0a29e588e64850e41c66c69978150fc6d5989a78b7,,0.7076060729985066,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,,True,True,96,False,0,66.90540196505026,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,4,extension,0.3990693599695251,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm1/h96.pt,804f56c32c29f535,early,2,False,ETTm1,16,323.8452635258436,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,17.443961695719608,False,,0.0007,0.38824626680934404,2048,1024,LatentFlow,0.35350501458868705,0.02,11425.0,469570,,0.3867028623483349,0.35306217015131175,False,2,0.0015434044610091457,0.00044284443737530044,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm1/h96.json,fa51c4f71f3553f3c7dd4808c1d4b5b348f70732d9d66876d9aa3be04689f4cf,,0.5945628769009104,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",24,,True,True,96,False,0,68.60494705906603,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,3,extension,0.1758836791628883,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm2/h192.pt,c45962178470fa31,early,2,False,ETTm2,16,344.45318653061986,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,18.929737543652976,False,,0.0007,0.30939150729232556,2048,1024,LatentFlow,0.24921395769446322,0.02,11329.0,500778,,0.31026652375697195,0.2502632664792557,False,2,-0.0008750164646463832,-0.001049308784792452,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm2/h192.json,6b27da292dd1a180002f9e00a27ddae94baf847fca788760223681b4be79bcea,,0.499213338858712,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",16,,True,True,96,False,0,73.18974303052528,extension,scale-single__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.21775301571200495,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm2/h336.pt,ca2f86793995f079,early,2,False,ETTm2,16,350.7147106304765,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,3.4366902044005587,True,,0.0007,0.3507419669484841,2048,1024,LatentFlow,0.3140429998170707,0.02,11185.0,571310,,0.3507419669484841,0.3140429998170707,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm2/h336.json,b5a4409182bb4a07db4ec3ef0c582988eb6092a6c256c836c16caaf49fde9100,,0.5603953959634845,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",32,,True,True,96,False,0,74.90692865103483,reference,scale-single__bank-off__continuation-early,0.0001,4
off,16,0,reference,0.298200618936902,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm2/h720.pt,1e4693e4013b5099,early,2,False,ETTm2,16,329.245428451919,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.297143422332468,True,,0.0007,0.40242607613875764,2048,1024,LatentFlow,0.40937845570156023,0.02,10801.0,722390,,0.40242607613875764,0.40937845570156023,False,2,0.0,0.0,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm2/h720.json,1a55ce0dea202c570cea4d8c5245a586138e652e8474adc96463ad70d4743a5c,,0.6398268951064501,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",32,,True,True,96,False,0,70.09708097029943,reference,scale-single__bank-off__continuation-early,0.0001,4
off,16,2,extension,0.1302582233966816,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/checkpoints/scale-single__bank-off__continuation-early/seed42/ETTm2/h96.pt,b7e2d088575319e9,early,2,False,ETTm2,16,324.3754882439971,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v2-selector-safe,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,16.973919173778356,False,,0.0007,0.26511994948073625,2048,1024,LatentFlow,0.17953215513997517,0.02,11425.0,457762,,0.26681793883453747,0.1813195755725927,False,2,-0.0016979893538012214,-0.001787420432617537,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/factorial/runs/scale-single__bank-off__continuation-early/seed42/ETTm2/h96.json,4e9cd22d19b998536adeb054b23683ba90d5bb0e298928ae7a13ce8510cbc899,,0.4237123495249757,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,,True,True,96,False,0,68.69884767802432,extension,scale-single__bank-off__continuation-early,0.0001,4
