bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,inference_reference_only,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,pre_repair_mae,pre_repair_mse,primal_dual,reference_epochs,repair_mae_delta,repair_mse_delta,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,selector_repair_evaluation_only,selector_state_restored,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,validation_selected_stage,variant,weight_decay,wide_batch_size
on,16,7,extension,0.44328350618838896,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h720.pt,dadde2f7d5cc6fb4,preserved,2,False,Traffic,16,1544.6248558247462,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,99.6366464833986,,16,0.0007,0.3177446196447139,2048,1024,LatentFlow,0.49624386152771277,0.02,2791.0,2019836,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h720.json,b06a9fd80eeca796bd9fee63bae487eb066d3ca73e6e9f5be5d29b78fbbe5fdc,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Traffic/h720.json,0.7044457832421973,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,1129.7831153704465,,final_no_exchange,0.0001,4
on,16,10,extension,0.3953881559681726,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Traffic/h96.pt,b8ac0b1be471a84d,preserved,2,False,Traffic,16,1360.4083220399916,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,87.10394902460872,,16,0.0007,0.29418264235354147,2048,1024,LatentFlow,0.436267156537962,0.02,3415.0,1388746,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Traffic/h96.json,1912f68fa06d3e77cd89bb8a4ac796523cedd5fbed3c72f8be1127c2fafaa8aa,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Traffic/h96.json,0.6605052282442297,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,984.4402104368783,,final_no_exchange,0.0001,4
on,16,2,extension,0.4759752141341331,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h192.pt,60aed0f70aaf51a4,preserved,2,False,Weather,16,218.99121325835586,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,40.7229963632286,,16,0.0007,0.2542393251259774,2048,1024,LatentFlow,0.213196166098454,0.02,10349.0,1484344,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h192.json,9f964e6e1ab948bdd52eb9a966660b8ee871066d8041617a33b040c68e6bfd98,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Weather/h192.json,0.461731703588192,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,144.63501356949564,,final_no_exchange,0.0001,4
on,16,3,extension,0.5615629336190602,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h336.pt,f2dceb94207e2c10,preserved,2,False,Weather,16,232.3693771958351,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,44.52837440888134,,16,0.0007,0.2995528643795756,2048,1024,LatentFlow,0.27411868525501326,0.02,10205.0,1628294,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h336.json,5f5ea7eb4accb578192eb25e4626ec8ade86172de242c91d864e22cd0a03ee94,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Weather/h336.json,0.5235634491205562,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,153.2217397070781,,final_no_exchange,0.0001,4
on,16,4,extension,0.682433659689767,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h720.pt,819dd40b69ca1159,preserved,2,False,Weather,16,229.6666374099441,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,43.57506436511898,,16,0.0007,0.34838874321649693,2048,1024,LatentFlow,0.3507824229126084,0.02,9821.0,2020430,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h720.json,5790e30c187cf8a9fb6e8dc23d4db1648da116631ecaeec7c264fc0db91e1d48,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Weather/h720.json,0.5922688772108563,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,152.56958130885323,,final_no_exchange,0.0001,4
on,16,6,extension,0.43321506229657974,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h96.pt,1e87493aafb73997,preserved,2,False,Weather,16,237.12126035999972,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,43.849297876601405,,16,0.0007,0.21396712893357522,2048,1024,LatentFlow,0.1679886183765194,0.02,10445.0,1389340,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed43/Weather/h96.json,af70006dbf38558607c444b5fc56d14bd8a6f11bab8380ab8de581afa36ac294,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Weather/h96.json,0.40986414624423956,multiscale,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,156.7276508726536,,final_no_exchange,0.0001,4
on,16,1,extension,1.025974528420539,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h192.pt,4cd0079ac2f35674,preserved,2,False,ETTh1,16,144.89135006582364,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,29.862601834232223,,16,0.0007,0.43321985592889645,2048,1024,LatentFlow,0.44695659733310056,0.02,2689.0,1535526,16-32-48,,,False,2,,,0.05,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h192.json,f6ccbd149993e677efc185f3548986f81eee6c57b738b44bb743bcd683855743,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh1/h192.json,0.6685481264150701,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,,,96,False,,102.56517605630506,,final_no_exchange,0.0001,4
on,16,0,reference,1.2865984881816268,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h336.pt,8bc3ebbef9b2843f,preserved,2,False,ETTh1,16,137.7092479201965,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,7.669156735550754,,16,0.0007,0.45960576987732715,2048,1024,LatentFlow,0.49471651836941954,0.02,2545.0,1676686,16-32-48,,,False,2,,,0.05,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h336.json,e7771afe807d07b300a7b55909c51839a94c9342f1b0e98641fd5956d1a0fddb,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh1/h336.json,0.7033608734991018,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,,,96,False,,100.02285226037202,,final_no_exchange,0.0001,4
on,16,0,reference,1.5637264736114986,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h720.pt,f59d72ad523953df,preserved,2,False,ETTh1,16,137.57355981506407,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,7.705187602246653,,16,0.0007,0.4802329831879081,2048,1024,LatentFlow,0.4984691149224758,0.02,2161.0,2055222,16-32-48,,,False,2,,,0.05,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h720.json,043a6675e50965a2b0e2b3df2a84d00cb5155e6104808007b8c6362c1007e9eb,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh1/h720.json,0.7060234521051519,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,,,96,False,,100.77778625936844,,final_no_exchange,0.0001,4
on,16,1,extension,0.7697107880598023,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh1/h96.pt,d36fbc30a7e24091,preserved,2,False,ETTh1,16,154.74254742707126,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,30.86239822085064,,16,0.0007,0.41168622904540514,2048,1024,LatentFlow,0.4034148573274132,0.02,2785.0,1441682,16-32-48,,,False,2,,,0.05,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh1/h96.json,80b17935c6be084c84e50f212d7b148950b3b6c1097f74106cca5da867629c78,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh1/h96.json,0.635149476365535,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,,,96,False,,106.20998548747593,,final_no_exchange,0.0001,4
on,16,0,reference,0.27509241214110736,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h192.pt,0f8f9420082c03c0,preserved,2,False,ETTh2,16,136.57686867704615,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,7.982032719308031,,8,0.0007,0.40038104993692547,2048,1024,LatentFlow,0.38934538500320265,0.02,2689.0,1505278,16-32-48,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h192.json,d94222d94bc1532c61f7c5db44c9f28ffe23cf2b59b5525aee84eb1d4b3298f8,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh2/h192.json,0.6239754682703501,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,99.85217101311719,,final_no_exchange,0.0001,4
on,16,0,reference,0.35774983323755716,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h336.pt,7470883149ad0e1d,preserved,2,False,ETTh2,16,144.9108110088855,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,8.509282488375902,,8,0.0007,0.4241401757912671,2048,1024,LatentFlow,0.41043008342135356,0.02,2545.0,1646438,16-32-48,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h336.json,988b6e22d6ce15ced965a23f3266564d21980ee9acc02c04489e09f41540d123,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh2/h336.json,0.6406481744462819,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,106.07981052417017,,final_no_exchange,0.0001,4
on,16,0,reference,0.6189794491207788,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h720.pt,a83a6c0e1a23eeb5,preserved,2,False,ETTh2,16,139.48584024328738,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,8.069348295650153,,8,0.0007,0.4511602481575769,2048,1024,LatentFlow,0.43759845636049677,0.02,2161.0,2024974,16-32-48,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h720.json,373eb1a00dbecf85442c80eefc8d11012456099c25596bd6139707aacd94e0be,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh2/h720.json,0.6615122495921726,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,102.07801491342252,,final_no_exchange,0.0001,4
on,16,1,extension,0.22695607514608473,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTh2/h96.pt,436932fea8f52d0e,preserved,2,False,ETTh2,16,138.7191129811108,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,29.14174659059227,,8,0.0007,0.3514481170346434,2048,1024,LatentFlow,0.30359987158790414,0.02,2785.0,1411434,16-32-48,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTh2/h96.json,34704eca04c92c657a9ebdb89e275af1113eedb31819dbaa5ff950629053e0e2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTh2/h96.json,0.5509989760316294,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,98.61477939266479,,final_no_exchange,0.0001,4
on,16,2,extension,0.512834358250811,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h192.pt,76076c8bc8d736eb,preserved,2,False,ETTm1,16,155.62819129996933,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,29.576502164069673,,8,0.0007,0.3959587315687016,2048,1024,LatentFlow,0.37849950608616734,0.02,11329.0,1493398,8-24-48,,,False,2,,,0.01,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h192.json,73f127c2729b1c97db5044e02b47de16a7e5a8534ef0f6d9fce13726792eef92,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h192.json,0.6152231352006907,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,,,96,False,,99.2711757968209,,final_no_exchange,0.0001,4
on,16,2,extension,0.6561011601062048,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h336.pt,3a5336b000a14496,preserved,2,False,ETTm1,16,150.90651680668816,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,27.514291098634885,,8,0.0007,0.41689597810629103,2048,1024,LatentFlow,0.4159849094709199,0.02,11185.0,1636816,8-24-48,,,False,2,,,0.01,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h336.json,840c340723d5662886336b666582f0f3d0035e264e7837bfa9ad3751976f1e2c,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h336.json,0.644968921321733,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,,,96,False,,96.82148416650307,,final_no_exchange,0.0001,4
on,16,3,extension,0.9923984924952189,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h720.pt,ca2007c0b559ff3c,preserved,2,False,ETTm1,16,166.33842852525413,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,30.850755329898803,,8,0.0007,0.4773132086926633,2048,1024,LatentFlow,0.5126246371171618,0.02,10801.0,2026480,8-24-48,,,False,2,,,0.01,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h720.json,0c2c15bca2a7d909b9b9fb5f5ca3f6a7f7c2ca37e4910dcf1b653806581bb060,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h720.json,0.7159780982105262,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,,,96,False,,107.46361174678896,,final_no_exchange,0.0001,4
on,16,1,extension,0.3950587904879025,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm1/h96.pt,6e77ed99dae5aa95,preserved,2,False,ETTm1,16,150.9788011070341,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,28.43965856661448,,8,0.0007,0.3721375830605513,2048,1024,LatentFlow,0.334759097153462,0.02,11425.0,1398606,8-24-48,,,False,2,,,0.01,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm1/h96.json,73c14cd7a75fcbcbe569c78a778a2d317f5a12065dc18d6912bf5363b60fc2de,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm1/h96.json,0.5785836993499403,multiscale,44,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,,,96,False,,96.19955152884359,,final_no_exchange,0.0001,4
on,16,2,extension,0.17002589060437112,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h192.pt,e7d4777c3386d1e6,preserved,2,False,ETTm2,16,163.27586348401383,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,16,29.41326619108778,,8,0.0007,0.30245865022926843,2048,1024,LatentFlow,0.24216420599904076,0.02,11329.0,1468534,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h192.json,81dd546fffdb47e01c4c39a71cd95d49744dbbbd97949c7bab4891d2081e84da,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h192.json,0.49210182482799303,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,105.09736063904711,,final_no_exchange,0.0001,4
on,16,3,extension,0.2163150169614221,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h336.pt,f56cf8b151ed32eb,preserved,2,False,ETTm2,16,168.99508424382657,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,16,32.06555708511639,,8,0.0007,0.3449471412956523,2048,1024,LatentFlow,0.3072513765118252,0.02,11185.0,1612484,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h336.json,a1c27ae796bd2690d0c1b1062397be7d6e15844a7d0741d0ab4a5cc11c7cfd37,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h336.json,0.5543026037389913,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,108.33330417663092,,final_no_exchange,0.0001,4
on,16,0,reference,0.30286388974341133,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h720.pt,6d8475458ee7e505,preserved,2,False,ETTm2,16,143.2041265919106,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,16,7.835242159572052,,8,0.0007,0.406837863068797,2048,1024,LatentFlow,0.41702886235783804,0.02,10801.0,2004620,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h720.json,84dc1edd9c1001b19141a69b2ca96a4e84d2f7483203714a9b2640c4e53acfdc,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h720.json,0.6457777190007704,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,101.69958048445551,,final_no_exchange,0.0001,4
on,16,3,extension,0.12816246971488,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h96.pt,220ae77a618c7fce,preserved,2,False,ETTm2,16,152.65929958400375,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,16,28.22628650207074,,8,0.0007,0.2586701206884198,2048,1024,LatentFlow,0.17567293339723644,0.02,11425.0,1373530,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/ETTm2/h96.json,11a773496654241f7415191dc7405741bc11777c05fdb6c346cab93440ee8c0f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h96.json,0.4191335507892877,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,97.57028460234096,,final_no_exchange,0.0001,4
on,16,10,extension,0.14654051536463997,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h192.pt,02d0fa9015872858,preserved,2,False,Electricity,16,669.0896161580458,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,37.134685466436764,,16,0.0007,0.26349574626788763,2048,1024,LatentFlow,0.17014598014363091,0.02,5071.0,1482127,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h192.json,423b8eb71e57bd122cca7094cf7a0392ba82c72332d59d0fb516f7647db0a9b2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/Electricity/h192.json,0.4124875515014131,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,468.7679246162588,,final_no_exchange,0.0001,4
on,16,10,extension,0.16418744297166232,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Electricity/h336.pt,188f32d4a409a8dd,preserved,2,False,Electricity,16,718.6031061820686,latentflow-central-all28-five-seed-no-exchange-v2-selector-safe,central,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,39.22574857961598,,16,0.0007,0.2786056811037912,2048,1024,LatentFlow,0.18548487960275034,0.02,4927.0,1626077,8-16-32,,,False,2,,,0.001,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/final_no_exchange/seed44/Electricity/h336.json,0d10ac3030ed20984e3b6704a7ced06896119ba5aa2d55e94d2d3c9d4b3be5ef,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/Electricity/h336.json,0.43067955558947807,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,,,96,False,,505.27938033046667,,final_no_exchange,0.0001,4
