ablation_protocol,ablation_seed,backbone_patch_lens,backbone_switches,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,continuation_unfreeze_blocks,dataset,elapsed_seconds,horizon,inducing_points,inference_ms_batch,latent_dim,mae,model,mse,nll_weight,num_windows,parameters,patch_lens,primal_dual,representation_weight,rmse,seed,selected_hyperparameters,selection_protocol,source_model,training_ms_optimizer_step,variant
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.14298425565833822,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h192.pt,2,Electricity,1136.232159559615,192,32,68.37006074436727,16,0.26124667811432056,LatentFlow,0.16815630626409142,0.02,5071.0,1524211,8-16-32,False,0.001,0.41006866042663076,42,,validation MSE only; test evaluated once,LatentFlow,743.497007847327,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.16270261824039645,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h336.pt,2,Electricity,1134.79116936028,336,32,68.90701003660395,16,0.2815852144186746,LatentFlow,0.18853918673404638,0.02,4927.0,1668161,8-16-32,False,0.001,0.43421099333624247,42,,validation MSE only; test evaluated once,LatentFlow,741.9617416766414,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.19993456810475552,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h720.pt,2,Electricity,1155.389409307856,720,32,72.37962352044592,16,0.3067955012720217,LatentFlow,0.21688893757710398,0.02,4543.0,2060297,8-16-32,False,0.001,0.46571336418134274,42,,validation MSE only; test evaluated once,LatentFlow,753.7290706608474,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,9,extension,0.13499661171135088,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Electricity/h96.pt,2,Electricity,1109.511181798298,96,32,67.76232672205498,16,0.2508596638764409,LatentFlow,0.15570696800612818,0.02,5167.0,1429207,8-16-32,False,0.001,0.3945972225017913,42,,validation MSE only; test evaluated once,LatentFlow,724.9857875587622,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.3701103931544029,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h192.pt,2,Traffic,1969.3280047215521,192,32,118.71670016901936,16,0.2996243785765195,LatentFlow,0.45163088284431097,0.02,3319.0,1525834,8-16-32,False,0.001,0.6720348821633524,42,,validation MSE only; test evaluated once,LatentFlow,1295.218158053467,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,9,extension,0.37982467928411456,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h336.pt,2,Traffic,2019.1979655195028,336,32,122.09178482398691,16,0.2988856047073473,LatentFlow,0.4595566871458172,0.02,3175.0,1669784,8-16-32,False,0.001,0.677906104962787,42,,validation MSE only; test evaluated once,LatentFlow,1327.7167090971489,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.4081774492715349,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h720.pt,2,Traffic,2178.936486836057,720,32,133.07372645017338,16,0.31807813636845,LatentFlow,0.49146881208700643,0.02,2791.0,2061920,8-16-32,False,0.001,0.701048366439154,42,,validation MSE only; test evaluated once,LatentFlow,1432.896717627409,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,10,extension,0.3696385762469613,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Traffic/h96.pt,2,Traffic,1944.0335487780394,96,32,117.11583371649107,16,0.2922119657591534,LatentFlow,0.43147983364527814,0.02,3415.0,1430830,8-16-32,False,0.001,0.6568712458657923,42,,validation MSE only; test evaluated once,LatentFlow,1277.7261778461252,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,3,extension,0.47324884915478016,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h192.pt,2,Weather,409.9142832499929,192,32,81.07053077573953,16,0.2551927824683744,LatentFlow,0.21354596359925804,0.02,10349.0,1531216,8-16-32,False,0.001,0.46211033704003857,42,,validation MSE only; test evaluated once,LatentFlow,241.82950102813265,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,4,extension,0.5453557796939611,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h336.pt,2,Weather,416.2372256964445,336,32,81.74702249842245,16,0.2985933936166014,LatentFlow,0.27262603924511813,0.02,10205.0,1675166,8-16-32,False,0.001,0.5221360351911349,42,,validation MSE only; test evaluated once,LatentFlow,246.5184232525644,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,9,extension,0.7064906212808384,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h720.pt,2,Weather,390.425435253419,720,32,72.73143406324333,16,0.3532897798650574,LatentFlow,0.35555996850853744,0.02,9821.0,2067302,8-16-32,False,0.001,0.5962884943620307,42,,validation MSE only; test evaluated once,LatentFlow,233.16729464568198,continuation_last2
single seed 42; validation checkpointing; identical test windows,42,,,6,extension,0.44530760768860106,latentflow_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h96.pt,2,Weather,394.8710231091827,96,32,75.58333282766667,16,0.21390171667402463,LatentFlow,0.16728448753957223,0.02,10445.0,1436212,8-16-32,False,0.001,0.40900426347358804,42,,validation MSE only; test evaluated once,LatentFlow,233.57271535096515,continuation_last2
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},2,extension,1.103179260851845,,,2,ETTh1,255.57507887901738,192,,65.2089519286807,,0.43798078307878485,LatentFlow,0.44841450333846494,,2689.0,,,False,,0.6696375910434427,42,True,,,185.5357450858719,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.3696614495750998,,,2,ETTh1,258.28123536193743,336,,7.996361514058294,,0.45415585197978037,LatentFlow,0.4817180077371921,,2545.0,,,False,,0.6940590808693393,42,True,,,195.2550038407935,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.7749115292988127,,,2,ETTh1,237.4254526529694,720,,7.553100369613507,,0.4786009474572534,LatentFlow,0.49215886750318655,,2161.0,,,False,,0.701540353438907,42,True,,,179.30175535625494,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.8182634995097205,,,2,ETTh1,238.5222097709775,96,,7.435508080451302,,0.4114095289177025,LatentFlow,0.4032240676423306,,2785.0,,,False,,0.6349992658596785,42,True,,,180.01161185238743,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.3008927445090006,,,2,ETTh2,238.48501661200135,192,,7.379468204174748,,0.3902497946414888,LatentFlow,0.36935875294162884,,2689.0,,,False,,0.6077489226165924,42,True,,,180.05563636249917,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},3,extension,0.3745782810544211,,,2,ETTh2,251.13627203833312,336,,66.88648148121524,,0.42662937633400766,LatentFlow,0.41508194083316574,,2545.0,,,False,,0.6442685316179626,42,True,,,182.29145311670436,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,extension,0.4751100519977549,,,2,ETTh2,242.51219345023856,720,,62.30060537971222,,0.4428542138708099,LatentFlow,0.4267688510838988,,2161.0,,,False,,0.6532754787100912,42,True,,,177.50548869371414,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.2349353905708071,,,2,ETTh2,241.29149552620947,96,,7.303700615474255,,0.34268046750302417,LatentFlow,0.2934846773242975,,2785.0,,,False,,0.5417422609731471,42,True,,,182.1553421272256,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},1,extension,0.5460002022603202,,,2,ETTm1,287.9368245290825,192,,65.87880247985862,,0.39808969186335214,LatentFlow,0.38140092612528464,,11329.0,,,False,,0.617576656072171,42,True,,,183.02543799454725,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.7097920663232435,,,2,ETTm1,293.72760162409395,336,,67.19171496663232,,0.42168231194174455,LatentFlow,0.4242969905929638,,11185.0,,,False,,0.6513808337623727,42,True,,,186.8998207453842,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},2,extension,1.081047880586493,,,2,ETTm1,296.1252076810342,720,,66.39171325779887,,0.47627154699069846,LatentFlow,0.5103828239671606,,10801.0,,,False,,0.7144108229633427,42,True,,,190.2622793827959,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},0,reference,0.42316985556057524,,,2,ETTm1,251.91282277926803,96,,7.755098681567762,,0.3788299991861661,LatentFlow,0.34608704034718446,,11425.0,,,False,,0.5882916286563871,42,True,,,186.66289909742773,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},2,extension,0.1611549738380644,,,2,ETTm2,284.4393790103495,192,,63.773037369799034,,0.3000796084527075,LatentFlow,0.24064336989592347,,11329.0,,,False,,0.4905541457330918,42,True,,,181.11856220384652,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.2224648342110943,,,2,ETTm2,247.59738095896319,336,,8.243502167728662,,0.34600727935710557,LatentFlow,0.3080357600960941,,11185.0,,,False,,0.5550096936956094,42,True,,,183.03061974511365,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.33930370441820257,,,2,ETTm2,240.91939983982593,720,,8.074990555212919,,0.4080426387217376,LatentFlow,0.4151268912819473,,10801.0,,,False,,0.6443034155442195,42,True,,,178.2222206442384,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.12557748279401235,,,2,ETTm2,279.0079087569611,96,,61.984924583037504,,0.25781065579639245,LatentFlow,0.17335948039010451,,11425.0,,,False,,0.4163646003085571,42,True,,,177.86310852025053,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.14306774532229646,,,2,Electricity,1034.0172707110032,192,,66.05470838854602,,0.261497316430948,LatentFlow,0.1685008146865818,,5071.0,,,False,,0.4104885073745449,42,True,,,724.4701636968671,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.16273544382071664,,,2,Electricity,1020.5395192881115,336,,65.43570725148831,,0.28171911542587097,LatentFlow,0.1886453362627169,,4927.0,,,False,,0.43433320879563986,42,True,,,717.2232974000508,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.20075937722042053,,,2,Electricity,1029.4961206722073,720,,67.72054269921357,,0.3107755335507407,LatentFlow,0.22368979431022165,,4543.0,,,False,,0.47295855453752145,42,True,,,728.2593182524579,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.13497295388716568,,,2,Electricity,1022.4844378940761,96,,69.30024201562989,,0.25059403561349397,LatentFlow,0.15550576647742606,,5167.0,,,False,,0.3943421946449886,42,True,,,711.6416169490549,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.37021860851397004,,,2,Traffic,1781.6714240880683,192,,119.15249307822674,,0.2998829169246095,LatentFlow,0.45208127393457836,,3319.0,,,False,,0.6723698936854463,42,True,,,1295.280308972633,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.38002566169455265,,,2,Traffic,1820.7967982068658,336,,122.32175433944741,,0.2990729599879989,LatentFlow,0.4596136400510841,,3175.0,,,False,,0.6779481101464065,42,True,,,1327.2610969164816,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.408647038275468,,,2,Traffic,1951.9948570219567,720,,130.57021797430934,,0.3184272397898763,LatentFlow,0.4915687971139049,,2791.0,,,False,,0.7011196738887769,42,True,,,1432.44415443437,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.3695817174417329,,,2,Traffic,1750.2428446747363,96,,115.66785760792278,,0.2924952716858515,LatentFlow,0.43127199222633605,,3415.0,,,False,,0.6567130212096727,42,True,,,1271.3605614786502,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.4735937113799746,,,2,Weather,352.5823200768791,192,,77.79360708253559,,0.2555407784249221,LatentFlow,0.21383451046762791,,10349.0,,,False,,0.46242243724502374,42,True,,,230.5590714146092,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.5450532117398147,,,2,Weather,357.78327755164355,336,,79.62545480303841,,0.29879517455570925,LatentFlow,0.2728076707118712,,10205.0,,,False,,0.5223099374048623,42,True,,,234.1089447891136,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},7,extension,0.7079845751404131,,,2,Weather,350.672806572984,720,,75.19531276811666,,0.35176188856696405,LatentFlow,0.35398922746079675,,9821.0,,,False,,0.5949699382832688,42,True,,,232.14505811406525,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},8,extension,0.4471779044658419,,,2,Weather,348.90797834889963,96,,73.23167365353366,,0.21438779912889175,LatentFlow,0.1688808020727149,,10445.0,,,False,,0.4109510945023932,42,True,,,229.6338879608811,fixed_inducing
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},2,extension,1.0990418914764646,,,2,ETTh1,134.54539970995393,192,,28.303504660084265,,0.4409975145678377,LatentFlow,0.4525289302799514,,2689.0,,,False,,0.6727027057177274,42,True,,,96.02892906950729,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.3696614495750998,,,2,ETTh1,125.43172053806484,336,,7.256368841221438,,0.45415585197978037,LatentFlow,0.4817180077371921,,2545.0,,,False,,0.6940590808693393,42,True,,,91.77609766484238,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,1.7749115292988127,,,2,ETTh1,132.76103943696944,720,,7.945114979086054,,0.4786009474572534,LatentFlow,0.49215886750318655,,2161.0,,,False,,0.701540353438907,42,True,,,97.35849449925809,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.8182634995097205,,,2,ETTh1,130.58898268826306,96,,7.605925417704389,,0.4114095289177025,LatentFlow,0.4032240676423306,,2785.0,,,False,,0.6349992658596785,42,True,,,95.59662259416655,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},1,extension,0.30087388224071926,,,2,ETTh2,145.3508487539366,192,,31.41843510267442,,0.39311279891078493,LatentFlow,0.37081943084955127,,2689.0,,,False,,0.6089494485173226,42,True,,,103.7418015388539,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,extension,0.37004399705095353,,,2,ETTh2,138.322404186707,336,,28.74037966462253,,0.4434199152953444,LatentFlow,0.44932935339053814,,2545.0,,,False,,0.6703203363993503,42,True,,,99.01058472823934,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.47616924457449133,,,2,ETTh2,135.83927494008094,720,,8.125591585273618,,0.43879702215362193,LatentFlow,0.4136213828137338,,2161.0,,,False,,0.6431340317645566,42,True,,,99.67238829449343,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},0,reference,0.2349353905708071,,,2,ETTh2,137.02422048698645,96,,7.947448719120612,,0.34268046750302417,LatentFlow,0.2934846773242975,,2785.0,,,False,,0.5417422609731471,42,True,,,100.46767076009928,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.5461171468098959,,,2,ETTm1,153.71774483798072,192,,30.092355542285354,,0.4073597202219491,LatentFlow,0.4003563701581103,,11329.0,,,False,,0.6327372046577555,42,True,,,97.8991605075862,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,extension,0.7094034953993194,,,2,ETTm1,152.03424320090562,336,,28.149748046917143,,0.4269539918080222,LatentFlow,0.4384651244752653,,11185.0,,,False,,0.6621669913815286,42,True,,,97.83363835085765,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},2,extension,1.0803444660529888,,,2,ETTm1,152.16206027503358,720,,28.33258749104315,,0.4759037422673069,LatentFlow,0.5105274159565875,,10801.0,,,False,,0.7145120124648623,42,True,,,98.29134646720377,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},0,reference,0.42316985556057524,,,2,ETTm1,133.47759840125218,96,,7.495029547955804,,0.3788299991861661,LatentFlow,0.34608704034718446,,11425.0,,,False,,0.5882916286563871,42,True,,,94.55204213809338,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},1,extension,0.16101409554008453,,,2,ETTm2,158.99535696599924,192,,29.573533870843754,,0.3002197764218659,LatentFlow,0.24072456546462104,,11329.0,,,False,,0.49063689778146635,42,True,,,102.08717840233703,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},0,reference,0.2224648342110943,,,2,ETTm2,139.6680834670551,336,,7.905655653271984,,0.34600727935710557,LatentFlow,0.3080357600960941,,11185.0,,,False,,0.5550096936956094,42,True,,,99.03359604795696,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},5,extension,0.33289157700917077,,,2,ETTm2,145.9204343459569,720,,27.892638166443355,,0.4152626898515971,LatentFlow,0.4278253215877849,,10801.0,,,False,,0.6540835738556541,42,True,,,93.7345736194402,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.1251288042182014,,,2,ETTm2,157.68579096719623,96,,30.502881231713847,,0.25746605123941435,LatentFlow,0.17288749592769043,,11425.0,,,False,,0.41579742174247597,42,True,,,100.58986424155592,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.1418951719266892,,,2,Electricity,661.5456709251739,192,,37.722191166082666,,0.2604008915275012,LatentFlow,0.16688492895600118,,5071.0,,,False,,0.4085155186232234,42,True,,,462.26491349698335,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.1592374528685787,,,2,Electricity,710.0771147171035,336,,40.12437078125048,,0.2810120543513635,LatentFlow,0.1869001169673284,,4927.0,,,False,,0.43231946170318125,42,True,,,498.2082698279555,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.19681422967625775,,,2,Electricity,698.5090245269239,720,,40.266937771286464,,0.3037555465528683,LatentFlow,0.2121260709201918,,4543.0,,,False,,0.4605714612524226,42,True,,,493.04097732601804,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.13244368898781908,,,2,Electricity,655.3448961619288,96,,37.263783608841194,,0.24873539138054035,LatentFlow,0.1535204515359634,,5167.0,,,False,,0.39181685968825203,42,True,,,457.3560188476222,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.3698530873246769,,,2,Traffic,1309.6223400952294,192,,87.61963977226493,,0.29917886296907253,LatentFlow,0.45061392495766345,,3319.0,,,False,,0.6712778299315891,42,True,,,947.4971584950254,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.38192771600016534,,,2,Traffic,1356.8618027702905,336,,90.37579026783469,,0.2994831926144455,LatentFlow,0.4592859938625892,,3175.0,,,False,,0.677706421588721,42,True,,,985.0026976102527,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},9,extension,0.40738886883755243,,,2,Traffic,1481.5893342950149,720,,99.49337461533095,,0.3190641741222454,LatentFlow,0.4976920690243559,,2791.0,,,False,,0.7054729399660599,42,True,,,1082.1787571952882,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,extension,0.3703490727093454,,,2,Traffic,1285.6486693741754,96,,85.80804967098463,,0.29030939329928834,LatentFlow,0.42760424963011956,,3415.0,,,False,,0.6539145583561506,42,True,,,928.297180357913,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.4740000884368937,,,2,Weather,231.58546070999,192,,43.58532446682049,,0.2557776622276852,LatentFlow,0.21411726822439497,,10349.0,,,False,,0.46272807157594725,42,True,,,153.25606035867168,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,extension,0.544900884253458,,,2,Weather,239.1739424560219,336,,45.88734272738579,,0.29869056685071954,LatentFlow,0.2724531746624141,,10205.0,,,False,,0.5219704729794724,42,True,,,158.11362443782855,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},2,extension,0.7092514455213328,,,2,Weather,237.60452315799193,720,,45.64382945239891,,0.34967532176972266,LatentFlow,0.3511769740361608,,9821.0,,,False,,0.5926018680667154,42,True,,,157.75184083126987,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,extension,0.4462579163924727,,,2,Weather,232.04548176936805,96,,43.71647464652215,,0.2162593838625197,LatentFlow,0.16918246674233492,,10445.0,,,False,,0.4113179630679104,42,True,,,153.3264559970121,learned_inducing_elbo
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},2,backbone,1.02498875026192,,,,ETTh1,1.4034736679168418,192,,6.182220016472309,,0.4359484592005332,LatentFlow,0.4454155189162745,,2689.0,,,False,,0.6673945751324882,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},2,backbone,1.2844313245241334,,,,ETTh1,1.395024176221341,336,,6.429026563522182,,0.45415585197978037,LatentFlow,0.4817180077371921,,2545.0,,,False,,0.6940590808693393,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},1,backbone,1.5587910417526487,,,,ETTh1,1.323685998970177,720,,6.842085974353519,,0.4786009474572534,LatentFlow,0.49215886750318655,,2161.0,,,False,,0.701540353438907,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},3,backbone,0.7638911305084115,,,,ETTh1,1.513217568397522,96,,6.5964670647258705,,0.4114095289177025,LatentFlow,0.4032240676423306,,2785.0,,,False,,0.6349992658596785,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,backbone,0.2718099478987001,,,,ETTh2,1.4544960800558329,192,,6.461318635275799,,0.3902497946414888,LatentFlow,0.36935875294162884,,2689.0,,,False,,0.6077489226165924,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,backbone,0.3575856243672014,,,,ETTh2,1.34467927319929,336,,6.3048000535868765,,0.42654472275517485,LatentFlow,0.41643647069421075,,2545.0,,,False,,0.6453188906999475,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},4,backbone,0.6150716898933289,,,,ETTh2,1.2934901737608016,720,,6.807404052493955,,0.43879702215362193,LatentFlow,0.4136213828137338,,2161.0,,,False,,0.6431340317645566,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,16-32-48,{},3,backbone,0.21927327236958913,,,,ETTh2,1.5059504249366,96,,6.49027908665015,,0.34268046750302417,LatentFlow,0.2934846773242975,,2785.0,,,False,,0.5417422609731471,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,backbone,0.5140912607312202,,,,ETTm1,4.944990334101021,192,,6.228974831318206,,0.399763873331066,LatentFlow,0.38498163545956293,,11329.0,,,False,,0.6204688835546573,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},4,backbone,0.6585757776993473,,,,ETTm1,5.194973140023649,336,,6.603457747470257,,0.4212892901389582,LatentFlow,0.4229558263398904,,11185.0,,,False,,0.6503505411237007,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},9,backbone,0.9880736854341295,,,,ETTm1,4.947788643010426,720,,6.484232311021642,,0.479489364208168,LatentFlow,0.5139667242193918,,10801.0,,,False,,0.7169147259049655,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-24-48,{},2,backbone,0.39560971763871966,,,,ETTm1,4.77993033407256,96,,5.991732468502009,,0.3788299991861661,LatentFlow,0.34608704034718446,,11425.0,,,False,,0.5882916286563871,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,backbone,0.1685883045373928,,,,ETTm2,5.051390441003605,192,,6.38085334781423,,0.3007856170117437,LatentFlow,0.24118935215299755,,11329.0,,,False,,0.4911103258464411,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},4,backbone,0.21736542302734999,,,,ETTm2,4.9590842868201435,336,,6.343536429176571,,0.34600727935710557,LatentFlow,0.3080357600960941,,11185.0,,,False,,0.5550096936956094,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},3,backbone,0.3068215714560615,,,,ETTm2,4.954220606945455,720,,6.5301415767487505,,0.4080426387217376,LatentFlow,0.4151268912819473,,10801.0,,,False,,0.6443034155442195,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},5,backbone,0.13055537162082537,,,,ETTm2,4.912535000126809,96,,6.158962832087178,,0.25868614344245583,LatentFlow,0.17370339504912508,,11425.0,,,False,,0.41677739267998337,42,True,,,,linear_field_bank
single seed 42; same train/validation/test windows; validation-MSE checkpoint selection,,8-16-32,{},10,backbone,0.15258229905323573,,,,Electricity,9.252909902948886,192,,6.570015937210565,,0.26660545980262707,LatentFlow,0.17576380106547018,,5071.0,,,False,,0.4192419361961184,42,True,,,,linear_field_bank
