bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nested_anchor_windows,nested_subset_seed,nll_weight,num_training_windows,num_validation_windows,num_windows,parameters,patch_lens,primal_dual,reference_epochs,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,seq_len,structural_only,train_budget,train_budget_label,trainable_parameters,training_ms_optimizer_step,validation_window_seed,variant,weight_decay,wide_batch_size
on,16,10,extension,0.17373392997872422,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Electricity/h192.pt,ef59af5a9c9bee89,preserved,2,False,Electricity,16,274.2198682650924,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,7.301201089027839,,0.0007,0.29250155292973856,512,1024,LatentFlow,0.20526333867674795,2048,9042,0.02,512,1024,5071.0,1482127,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Electricity/h192.json,9eef5b7765e7d458571fe4ce95ea2d356052a3b1532019b1d22324f49429c2dd,,0.45305997249453406,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,709.9923517205752,5042,train_0512,0.0001,4
on,16,10,extension,0.19261127384068652,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Electricity/h336.pt,aabf13bc086d86eb,preserved,2,False,Electricity,16,290.39292426919565,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.852126019666108,,0.0007,0.3093634245984739,512,1024,LatentFlow,0.22169247684241541,2048,9042,0.02,512,1024,4927.0,1626077,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Electricity/h336.json,4aaefc0e6256c813bc70645f739b9b32ee7b2315304694a5ea86ab381775bbd1,,0.4708423057058652,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,754.2966607448761,5042,train_0512,0.0001,4
on,16,10,extension,0.22339393817747122,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Electricity/h720.pt,c3a1925233a0c7d0,preserved,2,False,Electricity,16,306.302700644359,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.817012845494208,,0.0007,0.33867978931640347,512,1024,LatentFlow,0.2611614993169239,2048,9042,0.02,512,1024,4543.0,2018213,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Electricity/h720.json,f2044256f0dab3da3049c123f52692494c1f8eda80d8e831d9147566471be520,,0.5110396259752504,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,795.6350466469303,5042,train_0512,0.0001,4
on,16,10,extension,0.4452728736520459,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Traffic/h96.pt,1892723d410f4ac4,preserved,2,False,Traffic,16,568.7288965228945,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,10.372363927253815,,0.0007,0.36637498657324563,512,1024,LatentFlow,0.5403895395748531,2048,9042,0.02,512,1024,3415.0,1388746,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Traffic/h96.json,01ed781577ca16969b68099205f246f3b68a33755bc3383eb32174cf4e818a75,,0.7351119231619448,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,1506.9890410231892,5042,train_0512,0.0001,4
on,16,10,extension,0.42068759821591595,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Traffic/h192.pt,d1b43e6a1a4d30cd,preserved,2,False,Traffic,16,568.1581587130204,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,10.583530856714841,,0.0007,0.3637699485365559,512,1024,LatentFlow,0.5382576719669904,2048,9042,0.02,512,1024,3319.0,1483750,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Traffic/h192.json,0f6d42635689a418102307a5c211649cdf86dc4d0ef777fb5201e50fbd84afab,,0.7336604609538327,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,1501.6670306620654,5042,train_0512,0.0001,4
on,16,10,extension,0.43018673475427976,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Traffic/h336.pt,92c6604d4fb64de0,preserved,2,False,Traffic,16,594.0969541464001,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,11.120104579010395,,0.0007,0.3632620838447072,512,1024,LatentFlow,0.5338297399328129,2048,9042,0.02,512,1024,3175.0,1627700,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Traffic/h336.json,1f3e6be73cc4d67574310bf7376e374ff4ebcd08cd8c1a6d9a142e38371f27ed,,0.7306365306585847,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,1570.545239385683,5042,train_0512,0.0001,4
on,16,9,extension,0.4733765284712089,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/data_budget/checkpoints/train_0512/seed42/Traffic/h720.pt,a6c962b155b7b535,preserved,2,False,Traffic,16,663.861160568893,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,12.744960364425319,,0.0007,0.3658116163104804,512,1024,LatentFlow,0.5577228008080608,2048,9042,0.02,512,1024,2791.0,2019836,,False,2,,physics_modal_v4/enhancements/results/data_budget/runs/train_0512/seed42/Traffic/h720.json,1aec2244777a747194bcac8a4d838797da1f8dfd0f78e60629dc142722463dbc,,0.7468084097063054,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,512,0512,0,1753.3770049049053,5042,train_0512,0.0001,4
on,16,0,reference,0.7638911305084115,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h96.pt,9fc64370d22b4e8a,preserved,2,False,ETTh1,16,145.4600833002478,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,7.899467591088631,16,0.0007,0.4114095289177025,2048,1024,LatentFlow,0.4032240676423306,2048,9042,0.02,2048,1024,2785.0,1441682,16-32-48,False,2,0.05,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh1/h96.json,4aa99282d21fbe77010bee5220bb80cc75480aee201691453f0a962f570dcedf,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh1/h96.json,0.6349992658596785,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,96,False,2048,2048,,103.83330036565894,5042,train_2048,0.0001,4
on,16,2,extension,1.0223425460003672,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h192.pt,ba032e8160fb6ef2,preserved,2,False,ETTh1,16,148.53247457323596,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,30.60323074683101,16,0.0007,0.4382346060930079,2048,1024,LatentFlow,0.4491692546255481,2048,9042,0.02,2048,1024,2689.0,1535526,16-32-48,False,2,0.05,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh1/h192.json,c70f0a4dc80b1781329b338569179c9651d9ea31efcf4d6b90dd1acc75d2dfa5,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh1/h192.json,0.6702009061658661,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,96,False,2048,2048,,102.23439767396485,5042,train_2048,0.0001,4
on,16,0,reference,1.2844313245241334,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h336.pt,c5cbcb557af2be0f,preserved,2,False,ETTh1,16,141.27948689134791,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,7.760938592962449,16,0.0007,0.45415585197978037,2048,1024,LatentFlow,0.4817180077371921,2048,9042,0.02,2048,1024,2545.0,1676686,16-32-48,False,2,0.05,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh1/h336.json,af1cb6453772880b15977c71f1a7ec7cb27fbcbfcd435d984d646c9ace216d13,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh1/h336.json,0.6940590808693393,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,96,False,2048,2048,,102.75373170625244,5042,train_2048,0.0001,4
on,16,1,extension,1.5582507549770295,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh1/h720.pt,eee4bd1b9eb337ae,preserved,2,False,ETTh1,16,149.62715582596138,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,31.75323430462671,16,0.0007,0.4813452491489303,2048,1024,LatentFlow,0.4978506061287795,2048,9042,0.02,2048,1024,2161.0,2055222,16-32-48,False,2,0.05,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh1/h720.json,3ce5cef3592fc20383fd9ac466b791f40929d6691baa88692aa92348c3c71a1d,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh1/h720.json,0.7055852933053378,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",,validation MSE only; test evaluated once,96,False,2048,2048,,106.71425875152636,5042,train_2048,0.0001,4
on,16,0,reference,0.21927327236958913,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h96.pt,6d32d23966ea9468,preserved,2,False,ETTh2,16,133.15312361624092,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,7.931560530957115,8,0.0007,0.34268046750302417,2048,1024,LatentFlow,0.2934846773242975,2048,9042,0.02,2048,1024,2785.0,1411434,16-32-48,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh2/h96.json,f08922606273395b48792be4496096e38b843527e3eeb50ae44bc6e7c326f740,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh2/h96.json,0.5417422609731471,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,97.21490910305874,5042,train_2048,0.0001,4
on,16,0,reference,0.2718099478987001,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h192.pt,487fa6603a8ce9aa,preserved,2,False,ETTh2,16,138.87756586819887,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,8.095612169472043,8,0.0007,0.3902497946414888,2048,1024,LatentFlow,0.36935875294162884,2048,9042,0.02,2048,1024,2689.0,1505278,16-32-48,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh2/h192.json,ad7cbbc87eeba73d81e9346ff554fb8a9a1ef61a6c117140e0e5edfd8425cafd,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh2/h192.json,0.6077489226165924,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,101.48015706217848,5042,train_2048,0.0001,4
on,16,0,reference,0.3575856243672014,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h336.pt,6617dc77413ddd94,preserved,2,False,ETTh2,16,135.09086289700645,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,8.146472019032881,8,0.0007,0.42654472275517485,2048,1024,LatentFlow,0.41643647069421075,2048,9042,0.02,2048,1024,2545.0,1646438,16-32-48,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh2/h336.json,c182c1e78744a3ac322cde96dd11cf0234b6237be5b567681db603161e2b0889,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh2/h336.json,0.6453188906999475,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,98.6072873210901,5042,train_2048,0.0001,4
on,16,0,reference,0.6150716898933289,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTh2/h720.pt,e80c78d140653ac1,preserved,2,False,ETTh2,16,147.39446680014953,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,8.522797504495552,8,0.0007,0.43879702215362193,2048,1024,LatentFlow,0.4136213828137338,2048,9042,0.02,2048,1024,2161.0,2024974,16-32-48,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTh2/h720.json,c04805b5b3a9a55b7d0e7101fc384665914071181612023762e4aaa3465f89f4,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTh2/h720.json,0.6431340317645566,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,108.12321816301846,5042,train_2048,0.0001,4
on,16,0,reference,0.39560971763871966,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h96.pt,bb888f8b8e3cc056,preserved,2,False,ETTm1,16,153.30355044594035,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,8.269367124336716,8,0.0007,0.3788299991861661,2048,1024,LatentFlow,0.34608704034718446,2048,9042,0.02,2048,1024,11425.0,1398606,8-24-48,False,2,0.01,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm1/h96.json,5fa6d99e1754b70ef9d81eebd78080e915eb9d7e4fc116fe8f3f3080406615d6,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h96.json,0.5882916286563871,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,96,False,2048,2048,,108.9276667960803,5042,train_2048,0.0001,4
on,16,1,extension,0.5075973019536052,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h192.pt,88a743350bd2c65b,preserved,2,False,ETTm1,16,157.34841994405724,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,29.084869190823955,8,0.0007,0.3981603579841484,2048,1024,LatentFlow,0.3814517224517801,2048,9042,0.02,2048,1024,11329.0,1493398,8-24-48,False,2,0.01,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm1/h192.json,6a66e831dea52c7bc22e59088b712563a42d8502e712ba291a094f8ebde0d7d4,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h192.json,0.6176177802263955,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,96,False,2048,2048,,100.74741633670783,5042,train_2048,0.0001,4
on,16,4,extension,0.6491966586129195,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h336.pt,5af433a4e634f5c4,preserved,2,False,ETTm1,16,158.05956815101672,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,32,28.988706290903355,8,0.0007,0.42310347093207323,2048,1024,LatentFlow,0.4288199721249567,2048,9042,0.02,2048,1024,11185.0,1636816,8-24-48,False,2,0.01,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm1/h336.json,296964a9935f0947415ad7cb15f11f83ee2ffb2f32170231f53ad9ac1fd3bf42,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h336.json,0.654843471468531,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,96,False,2048,2048,,101.44122409219563,5042,train_2048,0.0001,4
on,16,2,extension,0.9847933825992402,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm1/h720.pt,63259dddd9402030,preserved,2,False,ETTm1,16,161.7543609351851,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,32,30.560620587860797,8,0.0007,0.4763382313587202,2048,1024,LatentFlow,0.5109426959394284,2048,9042,0.02,2048,1024,10801.0,2026480,8-24-48,False,2,0.01,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm1/h720.json,bcbd0bef907183bac9241cb4bdf86147cdb30a4dc099a3bcf7a9c1bb37cee392,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm1/h720.json,0.7148025573117576,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",,validation MSE only; test evaluated once,96,False,2048,2048,,103.99716657702811,5042,train_2048,0.0001,4
on,16,5,extension,0.12927979000267528,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h96.pt,02abcbefbb625d1e,preserved,2,False,ETTm2,16,169.9248476549983,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,16,31.329114018151795,8,0.0007,0.257860130710727,2048,1024,LatentFlow,0.17291838965217707,2048,9042,0.02,2048,1024,11425.0,1373530,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm2/h96.json,7f02b43e23ce2f5afd63540258672bcc148b870db28ebd3ed44d8374deec0d38,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h96.json,0.41583457005421887,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,108.99719565859414,5042,train_2048,0.0001,4
on,16,2,extension,0.16771258333964006,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h192.pt,01c28c76d51c50e7,preserved,2,False,ETTm2,16,158.47656257206108,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,16,29.52726880998036,8,0.0007,0.29985980195175266,2048,1024,LatentFlow,0.24026711379459686,2048,9042,0.02,2048,1024,11329.0,1468534,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm2/h192.json,228cd8201a0ce9917c03b6f67e8b682bca28886e9d4ca7c3d6a7235b8800dc3e,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h192.json,0.49017049461855294,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,101.38188535074732,5042,train_2048,0.0001,4
on,16,0,reference,0.21736542302734999,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h336.pt,a5991b307f25f7aa,preserved,2,False,ETTm2,16,137.6516442913562,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,16,7.985157531854245,8,0.0007,0.34600727935710557,2048,1024,LatentFlow,0.3080357600960941,2048,9042,0.02,2048,1024,11185.0,1612484,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm2/h336.json,b5b7bd168edb0691b498ec2a6ca304634443eb41c8d78c19a6cd717f8a858a29,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h336.json,0.5550096936956094,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,97.22788247308927,5042,train_2048,0.0001,4
on,16,0,reference,0.3068215714560615,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h720.pt,fdc531b6eb80b301,preserved,2,False,ETTm2,16,139.74538358813152,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,16,7.8010023329738605,8,0.0007,0.4080426387217376,2048,1024,LatentFlow,0.4151268912819473,2048,9042,0.02,2048,1024,10801.0,2004620,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/ETTm2/h720.json,dbf0582d7f147d5e9f8fa7cad67ddb593298ef3f108ed20b890a816a14f0f23a,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h720.json,0.6443034155442195,multiscale,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,98.96806601900607,5042,train_2048,0.0001,4
on,16,6,extension,0.4330122209494076,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h96.pt,0dd3ad9ef83cc7cc,preserved,2,False,Weather,16,234.6022789790295,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,32,43.885862189395134,16,0.0007,0.21410719997252933,2048,1024,LatentFlow,0.1674764883830991,2048,9042,0.02,2048,1024,10445.0,1389340,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Weather/h96.json,e74c2d4db45d8bd7a4f740386dcfcb6c09d0ff3ce0fe507f0265bb878428d892,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h96.json,0.4092389135738427,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,154.65743313907296,5042,train_2048,0.0001,4
on,16,3,extension,0.4767075197564231,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h192.pt,b4ae25c4dbc5d2fc,preserved,2,False,Weather,16,239.2603935720399,latentflow-nested-data-budget-all28-seed42-no-exchange-v1,data_budget,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,32,43.629595890005895,16,0.0007,0.2552510985103653,2048,1024,LatentFlow,0.2135848813726089,2048,9042,0.02,2048,1024,10349.0,1484344,8-16-32,False,2,0.001,physics_modal_v4/enhancements/results/data_budget/runs/train_2048/seed42/Weather/h192.json,a72604e6cfb402aa870d2e5c931b441b63a9005ff502cfdddf6329613fe4f306,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h192.json,0.46215244386739845,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,validation MSE only; test evaluated once,96,False,2048,2048,,158.6196367017692,5042,train_2048,0.0001,4
