bank,batch_size,best_epoch,best_stage,best_validation_mse,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,decoder_hidden,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gflops_per_sample,gradient_clip,head_learning_rate,horizon,inference_ms_batch,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameter_difference_percent,parameters,primal_dual,reference_epochs,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,seq_len,structural_only,target_parameters,trainable_parameters,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
on,16,0,reference,1.2788542983483295,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh1/h336.pt,e654716cd765c0af,,,False,ETTh1,3295,16,349.263710311614,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.156815026,5.0,0.001,336,4.5514241497539265,0.0007,0.44887557277182616,2048,1024,LatentFlow,0.4736637064546549,0.02,2545.0,0.00453275091460178,1676762,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh1/h336.json,a0c1bcd77df00121beec2a9eb02b50011be97a29cd41948b0ce441b167bf58c1,,0.688232305587768,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16,96,,1676686,,72.65905485182884,single_scale_width_matched,0.0001,4
on,16,1,extension,1.5575940283517988,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh1/h720.pt,2547afc33bd65a58,,,False,ETTh1,2599,16,376.42737826285884,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.105428786,5.0,0.001,720,4.627490586448294,0.0007,0.4781441842709447,2048,1024,LatentFlow,0.49280414476084544,0.02,2161.0,0.0013623832364581538,2055250,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh1/h720.json,b24bceaf55a05675a42c9cf99960ebd0ff982eda42abbfd57041c4b0b8d0910d,,0.7020001031060077,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,96,,2055222,,78.82744704147626,single_scale_width_matched,0.0001,4
on,16,0,reference,0.7618543956251371,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh1/h96.pt,fbf708bba91e4c47,,,False,ETTh1,2582,16,364.153457141947,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.018224834,5.0,0.001,96,4.805781033342284,0.0007,0.39792030251636623,2048,1024,LatentFlow,0.38966910019892753,0.02,2785.0,-0.01026578676851067,1441534,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh1/h96.json,68e710e7ec652ee9eddac7f67336815c6758d325cc1472be4ad8de4b76657bc4,,0.6242348117486941,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",48,96,,1441682,,76.02683402401453,single_scale_width_matched,0.0001,4
on,16,0,reference,0.266709343042402,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh2/h192.pt,21942e5c75e69307,,,False,ETTh2,2555,16,379.83746971935034,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.031238626,5.0,0.001,192,4.764396329215187,0.0007,0.3947162909535533,2048,1024,LatentFlow,0.3832886326730797,0.02,2689.0,0.009167741772616088,1505416,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh2/h192.json,2cca3d13fa022f6e4b80e31f14882437e34babe519d3d15d414d7189770cdadd,,0.6191030872747121,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,,1505278,,79.52337588358205,single_scale_width_matched,0.0001,4
on,16,0,reference,0.34279842431447943,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh2/h336.pt,7160691d2f69dfa8,,,False,ETTh2,2557,16,355.02377655915916,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.051020274,5.0,0.001,336,4.325242889927158,0.0007,0.4359036907586931,2048,1024,LatentFlow,0.43202710276134487,0.02,2545.0,-0.006802564080761013,1646326,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh2/h336.json,dc579aa9031bead053a353216e8231765ea5ec306c15f84a18debf471c637e4b,,0.6572876864519408,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,,1646438,,74.20265801774804,single_scale_width_matched,0.0001,4
on,16,0,reference,0.6040582314370171,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh2/h720.pt,0c6ebb18bbb7260e,,,False,ETTh2,2570,16,374.56468044919893,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.104356946,5.0,0.001,720,4.87411787747336,0.0007,0.4418401393600516,2048,1024,LatentFlow,0.42530179861289,0.02,2161.0,9.87667002144225e-05,2024976,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh2/h720.json,d7567e032abdf952f3cb94477a82371b48c71bd9b2bd242e289f5f401a2d9bd0,,0.6521516684122567,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,,2024974,,78.62314953817986,single_scale_width_matched,0.0001,4
on,16,1,extension,0.21399186320957683,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTh2/h96.pt,0e2a847874f4135a,,,False,ETTh2,2553,16,385.2336319370661,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.018081922,5.0,0.001,96,4.897808188416408,0.0007,0.34081976012387843,2048,1024,LatentFlow,0.2953643734051324,0.02,2785.0,-0.012327887807718959,1411260,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTh2/h96.json,b8fe85c956e4cca1229d6e135c40041eaf63faf38129deec8e98da680ba2600d,,0.5434743539534616,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",48,96,,1411434,,80.99067256325725,single_scale_width_matched,0.0001,4
on,16,1,extension,0.5114770840321269,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm1/h192.pt,f713afd21d845147,,,False,ETTm1,3354,16,371.00765997264534,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.18457021,5.0,0.001,192,4.815999282816428,0.0007,0.39231478761519584,2048,1024,LatentFlow,0.3772769189925052,0.02,11329.0,0.006963984148900695,1493502,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm1/h192.json,876f6b5dab79f86c9d279e09b4197619694939efbac9a519e7f1021bd301a5af,,0.6142287187949659,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,96,,1493398,,76.96011568696122,single_scale_width_matched,0.0001,4
on,16,1,extension,0.6548907829790699,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm1/h336.pt,00eeb72e7d6250aa,,,False,ETTm1,3355,16,351.49208062980324,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.302905138,5.0,0.001,336,4.3743040337945125,0.0007,0.41621804644499816,2048,1024,LatentFlow,0.41503257533259413,0.02,11185.0,-0.0029325226537375002,1636768,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm1/h336.json,3c1fee58491076403a809f370819083762b288b29ba2710584cee89ed11fe41b,,0.6442302192016408,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,96,,1636816,,73.20037945173681,single_scale_width_matched,0.0001,4
on,16,5,extension,0.9789154071656484,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm1/h720.pt,5dbcca021ec5c126,,,False,ETTm1,3363,16,373.3831368130632,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.625391026,5.0,0.001,720,4.63061532605362,0.0007,0.4585949427124321,2048,1024,LatentFlow,0.47611426298996196,0.02,10801.0,0.006316371244719909,2026608,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm1/h720.json,c3851a06d780ca574abfed9bf09a5898dbb07ad9b925cd6e3326b7ba594eb9d0,,0.690010335422566,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8,96,,2026480,,77.81163875843049,single_scale_width_matched,0.0001,4
on,16,4,extension,0.3897466036890234,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm1/h96.pt,5dcef5f7350dda1e,,,False,ETTm1,2977,16,384.9400119781494,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.03563277,5.0,0.001,96,4.703094266475208,0.0007,0.3789062984538498,2048,1024,LatentFlow,0.34567905967802237,0.02,11425.0,-0.007006976947045844,1398508,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm1/h96.json,37d6aaa0788950cacb17324865bf07cfe764156b747ae134c53e0a6a7dddeb23,,0.5879447760445043,single,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",24,96,,1398606,,80.33661237495835,single_scale_width_matched,0.0001,4
on,16,2,extension,0.1694781637440125,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm2/h192.pt,5d384b299d7feb82,,,False,ETTm2,3263,16,376.89144292473793,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.180411874,5.0,0.001,192,4.540686539072633,0.0007,0.30372867438958023,2048,1024,LatentFlow,0.24342530520077388,0.02,11329.0,-0.0020428536213666147,1468504,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm2/h192.json,31d9e60720d97ed4b5b3b6ca9140b20b7ebbe0cf08217395b4f7843e0a6cb2c8,,0.4933815006673577,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1468534,,78.42262342455797,single_scale_width_matched,0.0001,4
on,16,0,reference,0.21519353529628443,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm2/h336.pt,1942beea7c203d4e,,,False,ETTm2,3267,16,352.6809688862413,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.295867954,5.0,0.001,336,4.229142824267931,0.0007,0.3429500387091654,2048,1024,LatentFlow,0.3061130830572904,0.02,11185.0,0.0066977408768087,1612592,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm2/h336.json,59bfdaf24e51bfcf78f42d71711ee79600af3b709a752f003914fdb1b88d41df,,0.5532748711601588,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1612484,,73.1159660674166,single_scale_width_matched,0.0001,4
on,16,0,reference,0.29731917466436114,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm2/h720.pt,bb58bac783553381,,,False,ETTm2,3283,16,369.3960750796832,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.611682226,5.0,0.001,720,4.598733741038366,0.0007,0.40062089193392897,2048,1024,LatentFlow,0.4070489030086695,0.02,10801.0,0.00019953906476040346,2004624,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm2/h720.json,24fc6e8ef7bc1db0083ca97b3c95a1fa838f5a61777fbb29fdb9f2379c503a44,,0.6380038424717124,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,2004620,,76.60959074055427,single_scale_width_matched,0.0001,4
on,16,2,extension,0.12817474844909849,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/ETTm2/h96.pt,da9e4c03fc46b7f5,,,False,ETTm2,3262,16,366.7005286780186,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.104276674,5.0,0.001,96,4.532000481485432,0.0007,0.26008532102870435,2048,1024,LatentFlow,0.17533225731761726,0.02,11425.0,0.006698069936586751,1373622,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/ETTm2/h96.json,d2435b236283c9e46172c5a5b281f4b42f68ea3270939bf15a7767f7eaabae13,,0.4187269484014819,single,42,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1373530,,75.95330172180184,single_scale_width_matched,0.0001,4
on,16,10,extension,0.14871019688226972,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Electricity/h192.pt,a86b9d2ac8fcbede,,,False,Electricity,3105,16,1604.0291230957955,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,4.172030922,5.0,0.001,192,4.460206487779557,0.0007,0.27142595915557816,2048,1024,LatentFlow,0.18374159817219918,0.02,5071.0,-0.0076916485564327485,1482013,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Electricity/h192.json,405d2794a10e7b1d5d4399e661cca8055b4211e06b210f97975597b91e8a29cc,,0.42865090478406687,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",16,96,,1482127,,360.99224540084833,single_scale_width_matched,0.0001,4
on,16,9,extension,0.16632032341356537,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Electricity/h336.pt,91645adea855111a,,,False,Electricity,3304,16,1651.6869105808437,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,13.701694458,5.0,0.001,336,4.528834337626046,0.0007,0.29039103227648255,2048,1024,LatentFlow,0.202115085766958,0.02,4927.0,0.0003689862165198819,1626083,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Electricity/h336.json,403bd1b6c560b060bf0d18f2afaf77fbe8db1e00f0a4f220931340fbbaa4de56,,0.4495721140895618,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1626077,,436.85399232053896,single_scale_width_matched,0.0001,4
on,16,8,extension,0.1955897474503509,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Electricity/h720.pt,a1dafebcddbe4e0c,,,False,Electricity,3320,16,2142.275271473918,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,28.339049082,5.0,0.001,720,6.78283540610835,0.0007,0.31798306406261345,2048,1024,LatentFlow,0.23570367119290844,0.02,4543.0,-0.004855780831854715,2018115,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Electricity/h720.json,cc5ea8c244099980a8ad2ec27120da85a01bccc1f80f32251c0cfb061c1ae275,,0.48549322466220723,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,2018213,,615.7583733831416,single_scale_width_matched,0.0001,4
on,16,10,extension,0.13647072677919303,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Electricity/h96.pt,de27f71042ca5f07,,,False,Electricity,3299,16,1586.6529743699357,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,4.818981738,5.0,0.001,96,4.642330437931124,0.0007,0.2598689268297029,2048,1024,LatentFlow,0.17050459625596914,0.02,5167.0,-0.0007209166022047072,1387113,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Electricity/h96.json,95f6534aec6d91b86c88d5cf8fc6f13b5ccc798634cbec2bfcb5db3cce06676d,,0.4129220220041178,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1387123,,383.659088857803,single_scale_width_matched,0.0001,4
on,16,9,extension,0.38898579196605404,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Traffic/h192.pt,47e514bb2b9e3fa0,,,False,Traffic,3300,16,3086.8355226265267,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,22.420204606,5.0,0.001,192,7.153375451070603,0.0007,0.3095138672825287,2048,1024,LatentFlow,0.46584852573614394,0.02,3319.0,-0.008896377422072452,1483618,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Traffic/h192.json,e5654d8ce9484e7cac025ce7b2077aee348ab187821c5bcf4b11a50f1785d74a,,0.6825309705325788,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1483750,,836.1768448572548,single_scale_width_matched,0.0001,4
on,16,9,extension,0.3970287992287546,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Traffic/h336.pt,79f3e0df9206c1c8,,,False,Traffic,3304,16,3536.864637975581,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,36.79389643,5.0,0.001,336,9.26385433859935,0.0007,0.3068703713324625,2048,1024,LatentFlow,0.46881334280176984,0.02,3175.0,0.00036861829575474597,1627706,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Traffic/h336.json,7c94edd5d568bff6e51ca3fa87984506aac62abad6372c3c6a14b43354d3d05d,,0.6846994543606485,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1627700,,996.4382756726991,single_scale_width_matched,0.0001,4
on,16,9,extension,0.443789251159841,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Traffic/h720.pt,f055e8c0423c240a,,,False,Traffic,3320,16,4842.754803186748,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,76.100435566,5.0,0.001,720,15.489123006961469,0.0007,0.3251852700143835,2048,1024,LatentFlow,0.5025138330597978,0.02,2791.0,-0.004851879063448716,2019738,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Traffic/h720.json,99b92ea1b789570f663cf27ebeff15f2bafffabc9c609587f00bda411fd00e1f,,0.708882100958825,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,2019836,,1467.9453795117297,single_scale_width_matched,0.0001,4
on,16,10,extension,0.39276562037619156,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Traffic/h96.pt,ca448f9c01769509,,,False,Traffic,3299,16,2756.5874044778757,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,12.94063171,5.0,0.001,96,5.619391055663987,0.0007,0.30676694329838955,2048,1024,LatentFlow,0.45215183081856924,0.02,3415.0,-0.0007200740812214761,1388736,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Traffic/h96.json,bfc2e93dc5b43daf1d97b01ec03aaf6a6188a1ba7b6157eb7b616b457b7d063d,,0.6724223604391583,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1388746,,717.6412390093901,single_scale_width_matched,0.0001,4
on,16,6,extension,0.47846392790476483,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Weather/h192.pt,21b3255ac64055da,,,False,Weather,3308,16,583.6664611063898,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.547331994,5.0,0.001,192,4.729452297495779,0.0007,0.2583727864305487,2048,1024,LatentFlow,0.2184439187542166,0.02,10349.0,0.0008084379362196364,1484356,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Weather/h192.json,8f7d9964bc0bef851a90347972163f23f29d34e63bc4552c6e68d1aaf83688c3,,0.46737984418908846,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1484344,,132.0691838802304,single_scale_width_matched,0.0001,4
on,16,2,extension,0.5580984883838229,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Weather/h336.pt,a483b98ef11a6bbc,,,False,Weather,3311,16,587.1072279857472,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.898086186,5.0,0.001,336,4.6871714777190165,0.0007,0.30021414078863545,2048,1024,LatentFlow,0.2748962730818962,0.02,10205.0,-0.007615332366268008,1628170,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Weather/h336.json,0554382f3588d3a63374f77a9364e10cb2de70c013db4e7c38c0afcffdbba359,,0.5243055150214387,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1628294,,135.4507618554635,single_scale_width_matched,0.0001,4
on,16,7,extension,0.6827724628347568,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Weather/h720.pt,ed900e03f09242af,,,False,Weather,3328,16,617.6108670732938,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,1.858104522,5.0,0.001,720,4.855683205034462,0.0007,0.3487123751048194,2048,1024,LatentFlow,0.35037007942490944,0.02,9821.0,0.0022767430695446018,2020476,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Weather/h720.json,a4b13a4b39a1e9854da73bf60d3782498bcad56f00ced522ba0d1de29e9aa601,,0.5919206698746965,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,2020430,,146.89802639841218,single_scale_width_matched,0.0001,4
on,16,5,extension,0.4267339513651908,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/capacity/checkpoints/single_scale_width_matched/seed42/Weather/h96.pt,14a365b5938ec0a4,,,False,Weather,3307,16,571.7195131732151,latentflow-capacity-controls-all28-seed42-no-exchange-v1,capacity,10,latentflow_process_preserving_unfreeze2,0.31584249,5.0,0.001,96,4.47006322537905,0.0007,0.2158258103342094,2048,1024,LatentFlow,0.16714684110744074,0.02,10445.0,0.009644867347085667,1389474,False,2,physics_modal_v4/enhancements/results/capacity/runs/single_scale_width_matched/seed42/Weather/h96.json,8053c723019481f36058d4f58763f3037a8182fc96eaab50c7205198f92618a6,,0.4088359586771212,single,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8,96,,1389340,,129.3467277631862,single_scale_width_matched,0.0001,4
