batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,primal_dual,provenance,reference_epochs,representation_weight,result_path,result_sha256,rmse,seed,selected_config,selection_protocol,seq_len,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
,2,extension,0.1696856844105891,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTm2/h192.pt,,2,False,ETTm2,,151.7024405389093,,,,,,,192,16,28.02140667739481,8,,0.30143849002460094,,,LatentFlow,0.241528916153208,0.02,11329.0,1468534,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTm2/h192.json,dce3ecd31864a0cb084e8958129fa527d7c579c4291d0a7920bd5f53972c46af,0.4914559147606304,45,,validation MSE only; test evaluated once,,97.09929550845118,,,
,2,extension,0.16915278039163067,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTm2/h192.pt,,2,False,ETTm2,,166.5021168529056,,,,,,,192,16,31.004215029491142,8,,0.3004734589129794,,,LatentFlow,0.23933888791789568,0.02,11329.0,1468534,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTm2/h192.json,74dabd2f4890c76342c50fe343a768c00f52c7973870b8c893f51e0fdc0385b3,0.48922273855361187,46,,validation MSE only; test evaluated once,,106.66891578111972,,,
,9,,0.2211479520311161,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/TimeMixer/seed42/ETTm2/h336.pt,,,,ETTm2,,,,,,,,,336,,3.0135593923001456,,,0.3510650045738568,,,TimeMixer,0.3140263134517504,,11185.0,224509,,,repository-native matched implementation,,,physics_modal_v4/results/final/headline/runs/TimeMixer/seed42/ETTm2/h336.json,3acbc1be8fbe159a05f034c1ce741b2e82c59adf6a069f2821715a623446df2d,0.5603805077371539,42,,validation MSE only; test evaluated once,,12.849947763606906,,,
16,10,,0.22130895836823652,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed43/ETTm2/h336.pt,8676cdbb399a09aa,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.8898888802819553,,0.0007,0.3526517208895705,2048,1024,TimeMixer,0.31571057925573,0.02,11185.0,224509,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed43/ETTm2/h336.json,71073b588e3c0f72bc53308b0c9411c050678fc193bff17bdccf16a819218d02,0.5618812857318972,43,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.459566225879826,TimeMixer,0.0001,4
16,9,,0.2231959118729546,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed44/ETTm2/h336.pt,2c075179eb7f6746,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.903857181416075,,0.0007,0.35372558308656077,2048,1024,TimeMixer,0.3167197018387691,0.02,11185.0,224509,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed44/ETTm2/h336.json,f5e4c300736116d40125aaa8e465f9d95002f5acd05929bacca1b479ae3c10e8,0.5627785548852844,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.256575535866432,TimeMixer,0.0001,4
16,10,,0.22130450545525066,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed45/ETTm2/h336.pt,9005fd7e0544d103,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.8625808163792237,,0.0007,0.3530996026604442,2048,1024,TimeMixer,0.31598907638956797,0.02,11185.0,224509,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed45/ETTm2/h336.json,304f9d667ab3c5bf92cd0c3d1ef85804d7d9755871b14556b34531dd9f0aa59c,0.5621290567027896,45,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.324428107240237,TimeMixer,0.0001,4
16,8,,0.22208157972413667,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed46/ETTm2/h336.pt,d9415f8878e4bd8b,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,2.817451205886044,,0.0007,0.3525412190424826,2048,1024,TimeMixer,0.3151962057311801,0.02,11185.0,224509,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed46/ETTm2/h336.json,b8870d8253babaffcd73f169f7456af351f37a57b1436a7249a6ee1ae95b0bc2,0.5614233747638052,46,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,11.851810749794822,TimeMixer,0.0001,4
,0,reference,0.21736542302734999,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h336.pt,,2,False,ETTm2,,137.6516442913562,,,,,,,336,16,7.985157531854245,8,,0.34600727935710557,,,LatentFlow,0.3080357600960941,0.02,11185.0,1612484,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h336.json,4c4f6fbf8c6b04ff591d3cec59f42a05d24225871797b799f0774f8a4314619b,0.5550096936956094,42,,validation MSE only; test evaluated once,,97.22788247308927,,,
,1,extension,0.21845124104396016,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h336.pt,,2,False,ETTm2,,157.83638129616156,,,,,,,336,16,29.319990515698247,8,,0.3443550271087049,,,LatentFlow,0.3059869159442127,0.02,11185.0,1612484,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/ETTm2/h336.json,0e78f4c8c4df153cd9558fb68e3647dd1b44966b0fb34b53ab883861fd4cc647,0.5531608409352679,43,,validation MSE only; test evaluated once,,101.1410156814236,,,
,3,extension,0.2163150169614221,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h336.pt,,2,False,ETTm2,,168.99508424382657,,,,,,,336,16,32.06555708511639,8,,0.3449471412956523,,,LatentFlow,0.3072513765118252,0.02,11185.0,1612484,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h336.json,ea04a4803e63823dd0aa8c7df0f164b152fa24658acb805aa2642c311a596091,0.5543026037389913,44,,validation MSE only; test evaluated once,,108.33330417663092,,,
,1,extension,0.21799211498020457,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTm2/h336.pt,,2,False,ETTm2,,164.90157270431519,,,,,,,336,16,31.43318031079277,8,,0.3465407379197628,,,LatentFlow,0.309853084328104,0.02,11185.0,1612484,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTm2/h336.json,b9a07a83781bf972f26fe7a621b10a77c2e51a9227a97a0f2dd9b0eb8af4c694,0.5566444864795698,45,,validation MSE only; test evaluated once,,105.26329278800404,,,
,0,reference,0.2164184902192784,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTm2/h336.pt,,2,False,ETTm2,,139.08223914401606,,,,,,,336,16,7.690620498550271,8,,0.34648394825235657,,,LatentFlow,0.30777939181879294,0.02,11185.0,1612484,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTm2/h336.json,ca0c9c2685f5faeff52a8c06730f5f18aba3bef3a24b38670bde186aab582047,0.5547786872427535,46,,validation MSE only; test evaluated once,,98.54075389011996,,,
,10,,0.3045977719246395,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/TimeMixer/seed42/ETTm2/h720.pt,,,,ETTm2,,,,,,,,,720,,3.161740034729952,,,0.4084731058620082,,,TimeMixer,0.4175500661736361,,10801.0,280573,,,repository-native matched implementation,,,physics_modal_v4/results/final/headline/runs/TimeMixer/seed42/ETTm2/h720.json,b3bc646842f6ba21d8b38bbc9a5c6343c2b0359720cee41dc39f411b4bdde975,0.6461811403729113,42,,validation MSE only; test evaluated once,,12.727156898472458,,,
16,10,,0.30551026359437006,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed43/ETTm2/h720.pt,8e661d090cd2ff28,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.089286486751267,,0.0007,0.4081180877931988,2048,1024,TimeMixer,0.4179348541732511,0.02,10801.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed43/ETTm2/h720.json,de14ebb54f4d4bd6e822b99ca711f3c8f481ec38f989dc4b6878473bfa6b2d56,0.6464788118517506,43,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.502651465911185,TimeMixer,0.0001,4
16,10,,0.30282688330090235,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed44/ETTm2/h720.pt,0661470bbf205080,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,2.9740401798681844,,0.0007,0.4075776041790089,2048,1024,TimeMixer,0.41513383455872255,0.02,10801.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed44/ETTm2/h720.json,cdf9103a937f317aa6239af27467f98c473811e1fb84d5d175ea8b74201ac833,0.6443088037259173,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.038307025795802,TimeMixer,0.0001,4
16,9,,0.3026919175708105,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed45/ETTm2/h720.pt,f188f7215ad3d690,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.054243285164592,,0.0007,0.4065867457774959,2048,1024,TimeMixer,0.41528492106431575,0.02,10801.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed45/ETTm2/h720.json,388f730a58eb5efc037c90e29882e1b1038706bb7386d24c464672552e75dc4a,0.6444260400265618,45,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.14653665520018,TimeMixer,0.0001,4
16,9,,0.3031874796700856,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/TimeMixer/seed46/ETTm2/h720.pt,433468d388f4de78,,False,ETTm2,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,3.1880316174855188,,0.0007,0.40706235276712555,2048,1024,TimeMixer,0.41637590839745786,0.02,10801.0,280573,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/TimeMixer/seed46/ETTm2/h720.json,07018c2ebceced39070376ba8a5ccc201d616967a135b5060b5bbee785b6c574,0.6452719646764904,46,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,12.633376870508073,TimeMixer,0.0001,4
,0,reference,0.3068215714560615,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/ETTm2/h720.pt,,2,False,ETTm2,,139.74538358813152,,,,,,,720,16,7.8010023329738605,8,,0.4080426387217376,,,LatentFlow,0.4151268912819473,0.02,10801.0,2004620,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/ETTm2/h720.json,a401e232f905bf882aa271540258c7d46b6609fde49940a9ec11cce34ec57c6d,0.6443034155442195,42,,validation MSE only; test evaluated once,,98.96806601900607,,,
,1,extension,0.30211052156630014,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/ETTm2/h720.pt,,2,False,ETTm2,,161.0040333950892,,,,,,,720,16,29.270539158341705,8,,0.4040215044675564,,,LatentFlow,0.4116332957806696,0.02,10801.0,2004620,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/ETTm2/h720.json,fe961d51965bc4807302e78b98932efdb81c0afce8ae6566fa38358cecaaadf4,0.6415865458226736,43,,validation MSE only; test evaluated once,,104.2871869110968,,,
,0,reference,0.30286388974341133,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/ETTm2/h720.pt,,2,False,ETTm2,,143.2041265919106,,,,,,,720,16,7.835242159572052,8,,0.406837863068797,,,LatentFlow,0.41702886235783804,0.02,10801.0,2004620,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/ETTm2/h720.json,dea73355e08b6efdb8e03983c4cee58d4beb3eecdbb1dfddaf300ca034452d08,0.6457777190007704,44,,validation MSE only; test evaluated once,,101.69958048445551,,,
,1,extension,0.30501856983654085,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/ETTm2/h720.pt,,2,False,ETTm2,,155.45349745500425,,,,,,,720,16,29.366441107996206,8,,0.40601703540765566,,,LatentFlow,0.41532125782012924,0.02,10801.0,2004620,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/ETTm2/h720.json,69a64fbe30796d88dcf46ad0015484855cad75a68128339c2fcc2cc57428c5e8,0.6444542325255761,45,,validation MSE only; test evaluated once,,99.83621831639766,,,
,0,reference,0.29964046998629495,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/ETTm2/h720.pt,,2,False,ETTm2,,151.47998955100775,,,,,,,720,16,8.321937711119032,8,,0.40494165511476077,,,LatentFlow,0.41341775118483637,0.02,10801.0,2004620,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/ETTm2/h720.json,500cb4dad00236b4ec1d74db1bab47a2776c6c987eff6c58db102a22470caf4b,0.6429757003066573,46,,validation MSE only; test evaluated once,,107.73140744222474,,,
,7,,0.4610336066948043,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/VPNet/seed42/Weather/h96.pt,,,,Weather,,,,,,,,,96,,1.2058659732776669,,,0.21899188694288738,,,VPNet,0.172610905899662,,10445.0,672058,,,repository-native matched implementation,,,physics_modal_v4/results/final/headline/runs/VPNet/seed42/Weather/h96.json,3ab08b4afdf7ba7b013ad15d916c55febb549de75b5463237314afae6abaaf2e,0.4154646867059365,42,,validation MSE only; test evaluated once,,6.7224314349005,,,
16,6,,0.4588700331865795,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed43/Weather/h96.pt,6f8b1556def60f26,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,1.173964669404354,,0.0007,0.21701047008164578,2048,1024,VPNet,0.17169604693010773,0.02,10445.0,672058,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed43/Weather/h96.json,0fadd582039ad0734f5860e3a9f3d1749034ad0d0ecc7777a0c3b15f9532c922,0.4143622170638966,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.611187214326088,VPNet,0.0001,4
16,9,,0.4584416320163106,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed44/Weather/h96.pt,076f5d02ff49ac52,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,1.151639229250348,,0.0007,0.21718360483313512,2048,1024,VPNet,0.1714235154902011,0.02,10445.0,672058,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed44/Weather/h96.json,2ac68558a2b12acc0b3d287bd66d999671ec3c61e8ccb238fc41353c3836da54,0.41403322993474945,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.86619290318049,VPNet,0.0001,4
16,6,,0.4602349762405668,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed45/Weather/h96.pt,68743e391b758738,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,1.1731471527316328,,0.0007,0.2184443863055213,2048,1024,VPNet,0.1725102676860819,0.02,10445.0,672058,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed45/Weather/h96.json,615baed9646e9787c6d37430823a8592de2685ff6b76d813b0d61337189f14f0,0.41534355380345306,45,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.465894585239261,VPNet,0.0001,4
16,10,,0.46956825764879345,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed46/Weather/h96.pt,3caa7bc2cdf72d79,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,1.3044293577884383,,0.0007,0.22023384626238507,2048,1024,VPNet,0.1738374976097613,0.02,10445.0,672058,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed46/Weather/h96.json,1cf4638d4c2dc7a115d2ee5e24a75a29ac47334e150b646dfe92d585d44b40c0,0.4169382419612781,46,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.831805838010041,VPNet,0.0001,4
,6,extension,0.4330122209494076,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h96.pt,,2,False,Weather,,234.6022789790295,,,,,,,96,32,43.885862189395134,16,,0.21410719997252933,,,LatentFlow,0.1674764883830991,0.02,10445.0,1389340,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h96.json,fff64a02a2903e3aaa1cc0f0683666735e444ca4da590796962525f0072cc742,0.4092389135738427,42,,validation MSE only; test evaluated once,,154.65743313907296,,,
,6,extension,0.43321506229657974,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed43/Weather/h96.pt,,2,False,Weather,,237.12126035999972,,,,,,,96,32,43.849297876601405,16,,0.21396712893357522,,,LatentFlow,0.1679886183765194,0.02,10445.0,1389340,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed43/Weather/h96.json,f75965fa8fc0f598166705b85917935c41719a15a715be3e673211aa17057059,0.40986414624423956,43,,validation MSE only; test evaluated once,,156.7276508726536,,,
,2,extension,0.4331578430202272,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed44/Weather/h96.pt,,2,False,Weather,,238.2632095119916,,,,,,,96,32,44.771167887060024,16,,0.21356388524997721,,,LatentFlow,0.16680027786230883,0.02,10445.0,1389340,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed44/Weather/h96.json,91a7b4bc5e5fcda99ba5b5a4f7d362d2872bffa1fcf212e59266daaea0147a25,0.4084118973074962,44,,validation MSE only; test evaluated once,,157.00042023518108,,,
,5,extension,0.4301298698262563,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed45/Weather/h96.pt,,2,False,Weather,,243.7871962999925,,,,,,,96,32,45.09621203094492,16,,0.21265085224931118,,,LatentFlow,0.16513085546636067,0.02,10445.0,1389340,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed45/Weather/h96.json,6cf9a7ff4873efaddef3c73e49f563ae58c7e8911024158f18a37f8573fcffa8,0.406362960253959,45,,validation MSE only; test evaluated once,,161.19547295784287,,,
,7,extension,0.43317755181638024,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed46/Weather/h96.pt,,2,False,Weather,,243.38853286812082,,,,,,,96,32,44.56187941394346,16,,0.21077543430826484,,,LatentFlow,0.16457030027274847,0.02,10445.0,1389340,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed46/Weather/h96.json,ce37b25b1c87f8b95317e1134c02f309628cd953c85ad68dba395562100bdb0a,0.40567265162042715,46,,validation MSE only; test evaluated once,,161.26507157969172,,,
,10,,0.5080132316502314,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/VPNet/seed42/Weather/h192.pt,,,,Weather,,,,,,,,,192,,1.1835157409194828,,,0.25920548742752336,,,VPNet,0.21966009469111983,,10349.0,672100,,,repository-native matched implementation,,,physics_modal_v4/results/final/headline/runs/VPNet/seed42/Weather/h192.json,5df3084a65e2e1e04083e8582371d0397973b14cf88f59114b326f17de805e63,0.4686790956412712,42,,validation MSE only; test evaluated once,,6.649028402171098,,,
16,6,,0.5056011181265588,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed43/Weather/h192.pt,eb927f31c777f5ea,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,1.1726124912442626,,0.0007,0.25801612144842223,2048,1024,VPNet,0.21881283473461088,0.02,10349.0,672100,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed43/Weather/h192.json,8a21987d15fac07fcb661f976e9f75be4c15431e9f722eb8c905771d3365407e,0.46777434168048476,43,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.762135069341942,VPNet,0.0001,4
16,8,,0.5084479181539445,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed44/Weather/h192.pt,b5ace4c5ee006fba,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,1.20315482450086,,0.0007,0.258126209312165,2048,1024,VPNet,0.21880164502734578,0.02,10349.0,672100,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed44/Weather/h192.json,8e7982955762dad5e552a69131e1eeb148b1f2f9e2ec011d5e407cf69a3216ec,0.4677623809450112,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.471456900908379,VPNet,0.0001,4
16,4,,0.5118916641388621,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed45/Weather/h192.pt,bfdcceb00e3a7cfb,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,1.2161084320829358,,0.0007,0.26063048066283967,2048,1024,VPNet,0.22140577343511247,0.02,10349.0,672100,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed45/Weather/h192.json,8f792c68d379390b5f64142dbb3cc78e8f5e7efe3cf9d9474d6ae4dae413e970,0.47053774921371877,45,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.824938792435985,VPNet,0.0001,4
16,10,,0.5066914125567391,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/strongest_comparator/checkpoints/VPNet/seed46/Weather/h192.pt,d8c5a59a5b045d5b,,False,Weather,16,,strongest-nontimepro-by-dataset-seeds43-46-v1,strongest_comparator,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,1.126064091574314,,0.0007,0.2620874465431648,2048,1024,VPNet,0.22222325694438191,0.02,10349.0,672100,,False,repository-native matched implementation,2,,physics_modal_v4/enhancements/results/strongest_comparator/runs/VPNet/seed46/Weather/h192.json,5805e88bb38d4f8d16f529a5ac975a6196c258af3dfdd4a09a3db961e4ecf7d7,0.47140561827833777,46,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",,96,6.573209774069255,VPNet,0.0001,4
,3,extension,0.4767075197564231,latentflow_process_preserving_unfreeze2,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/results/final/checkpoints/LatentFlow/seed42/Weather/h192.pt,,2,False,Weather,,239.2603935720399,,,,,,,192,32,43.629595890005895,16,,0.2552510985103653,,,LatentFlow,0.2135848813726089,0.02,10349.0,1484344,8-16-32,False,,,0.001,physics_modal_v4/results/final/headline/runs/LatentFlow/seed42/Weather/h192.json,08e8405310cca110fcfa7806f36b9a889a23fd8b39859b76e923a59ac028b004,0.46215244386739845,42,,validation MSE only; test evaluated once,,158.6196367017692,,,
