bank,batch_size,best_epoch,best_stage,best_validation_mse,candidate,checkpoint,config_hash,continuation,continuation_unfreeze_blocks,cross_process_exchange,dataset,effective_batch_size,elapsed_seconds,enhancement_protocol,experiment,extension_epochs,final_candidate,gradient_clip,head_learning_rate,horizon,inducing_points,inference_ms_batch,latent_dim,learning_rate,mae,max_train_windows,max_validation_windows,model,mse,nll_weight,num_windows,parameters,patch_lens,primal_dual,reference_epochs,representation_weight,result_path,result_sha256,reused_source,rmse,scale,seed,selected_config,selected_patch_lens,selection_protocol,seq_len,structural_only,trainable_parameters,training_ms_optimizer_step,variant,weight_decay,wide_batch_size
off,16,2,extension,0.17056791404528276,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/ETTm2/h192.pt,0fbd254426e99d70,preserved,2,False,ETTm2,16,172.04263852583244,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,6.708389466241149,,0.0007,0.30378740260714177,2048,1024,LatentFlow,0.24269223820143046,0.02,11329.0,1355518,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/ETTm2/h192.json,e6a44b96e64806a00d5502b7e0a4fd79165753f042c5269e617abfc15ddac3e3,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/ETTm2/h192.json,0.4926380397425989,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,97.75707037297252,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,1,extension,0.21795385660362893,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/ETTm2/h336.pt,fe2eedd22813d0ae,preserved,2,False,ETTm2,16,163.9207428500522,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,6.424139646404986,,0.0007,0.3481609085362023,2048,1024,LatentFlow,0.3124339869085309,0.02,11185.0,1415660,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/ETTm2/h336.json,d7fdac5ea3e9300046c9df696370639ffd945b83b38b936a93ec6219c535789b,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/ETTm2/h336.json,0.5589579473525096,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,92.83936765550607,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,1,extension,0.29956602974543495,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/ETTm2/h720.pt,0235c031b61bb78c,preserved,2,False,ETTm2,16,167.8861095495522,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.797458238634405,,0.0007,0.40289446798597517,2048,1024,LatentFlow,0.41250198684496775,0.02,10801.0,1584308,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/ETTm2/h720.json,95e5a45322f33ee132996f410876d62b6e4cba1948b41a90bd30a98b7de68d29,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/ETTm2/h720.json,0.6422631756881035,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,94.94030797359301,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,1,extension,0.1297023297243175,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/ETTm2/h96.pt,11a328ef04790cba,preserved,2,False,ETTm2,16,169.20702257938683,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,6.668353262572937,,0.0007,0.26499371584373255,2048,1024,LatentFlow,0.18005908088409814,0.02,11425.0,1316386,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/ETTm2/h96.json,4f4bfd9c87ba881349266fcb804f9a131838b99e58930a8eb5e6780d945bdda1,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/ETTm2/h96.json,0.42433369048909864,multiscale,44,"{'inducing_points': 16, 'latent_dim': 8, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,95.93961113569094,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.14818085338591538,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Electricity/h192.pt,c80afd48fd153df0,preserved,2,False,Electricity,16,708.7230041380972,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,6.71506763066608,,0.0007,0.27211647447854803,2048,1024,LatentFlow,0.18008406659671175,0.02,5071.0,1369111,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Electricity/h192.json,88f0c2fb141e0d3ec34500534820ba62b7e74af9542f1652a96a144f909fd019,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Electricity/h192.json,0.4243631305812414,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,476.5222940390231,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.1650402028135156,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Electricity/h336.pt,34391bd800b6573d,preserved,2,False,Electricity,16,710.1743209739216,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,6.811586835485982,,0.0007,0.28645636041457656,2048,1024,LatentFlow,0.19530326467670855,0.02,4927.0,1429253,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Electricity/h336.json,5920421da82207dd8c734169b629eb2ae17242420fb83489a4a87d7c1037eb43,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Electricity/h336.json,0.4419312895425131,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,475.5728611633458,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,8,extension,0.19836985372514945,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Electricity/h720.pt,1540817286ae649f,preserved,2,False,Electricity,16,775.574909993913,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.76115615846921,,0.0007,0.31212930321212584,2048,1024,LatentFlow,0.22779061840200562,0.02,4543.0,1597901,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Electricity/h720.json,b8244b8b74ad36ac834d86fe8a8b557f677460acd073f6af0fb900beb8501df9,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Electricity/h720.json,0.47727415434109316,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,520.5111225724977,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.13742747794554364,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Electricity/h96.pt,72c36f0be16ce4ce,preserved,2,False,Electricity,16,665.9871970439563,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,6.083530686839029,,0.0007,0.26397629339553963,2048,1024,LatentFlow,0.169436871165086,0.02,5167.0,1329979,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Electricity/h96.json,f04bb114c955789f9e99ca26754883219f08622aee63bc7f015021eb85c7ad66,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Electricity/h96.json,0.41162710207794384,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,446.92516688364776,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.3881662759500608,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Traffic/h192.pt,5cb52d0b776cfa5f,preserved,2,False,Traffic,16,1463.0446337992325,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,10.282966075465083,,0.0007,0.31483508115198244,2048,1024,LatentFlow,0.46615323230468886,0.02,3319.0,1370734,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Traffic/h192.json,5e0e42c7ae81c9a74702ebe856a5710c2b78e3a74e9f3e9a28297abe6155e32f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Traffic/h192.json,0.6827541521694971,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,974.6162270119385,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.399351109353077,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Traffic/h336.pt,c9c16c055cb69ed0,preserved,2,False,Traffic,16,1541.4348222350236,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,10.827956825548858,,0.0007,0.3158521797780099,2048,1024,LatentFlow,0.4781276926647945,0.02,3175.0,1430876,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Traffic/h336.json,7736cd0d514934ca223dd6d4a392133d1f63672077df32088150d0479e541279,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Traffic/h336.json,0.6914677813642472,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,1028.2580968438197,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.4411256686410021,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Traffic/h720.pt,dbfbd1ed6b38bcb0,preserved,2,False,Traffic,16,1676.2619798984379,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,12.150611626733651,,0.0007,0.3334471660184644,2048,1024,LatentFlow,0.5060832948217528,0.02,2791.0,1599524,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Traffic/h720.json,a77c2059df79253273810e4b1b7c04d9ae9e3c7e87b3979800625af9e90c657f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Traffic/h720.json,0.7113953154342196,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,1112.4050938917208,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,10,extension,0.39580005209112207,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Traffic/h96.pt,3e5ecae0a6c9f64a,preserved,2,False,Traffic,16,1459.3139010849409,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,10.047902494664589,,0.0007,0.3128044577230275,2048,1024,LatentFlow,0.4554747259396189,0.02,3415.0,1331602,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Traffic/h96.json,8f80fde4d6222a637ddec0ecfdfee6a04639f2fc8e4361eaa009e06c33dbaf5a,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Traffic/h96.json,0.6748886767012904,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,975.0247040770773,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,2,extension,0.47485154015677317,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Weather/h192.pt,01cf68e15875d121,preserved,2,False,Weather,16,243.92594875767827,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,6.821597610102144,,0.0007,0.25600652850028366,2048,1024,LatentFlow,0.2160990817181746,0.02,10349.0,1371328,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Weather/h192.json,169cb920e405f9e21efe3fd21739b1e2392c36e338eda183b55b42d4a0f26280,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Weather/h192.json,0.4648645842803844,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,154.07604675274342,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,1,extension,0.566565009201465,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Weather/h336.pt,c8034b9ca67c4e9b,preserved,2,False,Weather,16,255.09805159643292,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.180642863770701,,0.0007,0.2986012274655915,2048,1024,LatentFlow,0.2726677327447648,0.02,10205.0,1431470,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Weather/h336.json,a5a6f3e514fbf85b65cac4b3273a68d224b15c3f1f5881104846936834ce62da,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Weather/h336.json,0.5221759595622579,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,160.85195724008372,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,5,extension,0.6811891480097695,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Weather/h720.pt,11b0e412369450e5,preserved,2,False,Weather,16,238.5712635689415,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,6.544059213613057,,0.0007,0.34864226666885867,2048,1024,LatentFlow,0.3491307055041232,0.02,9821.0,1600118,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Weather/h720.json,6942d8195bfbc70d751947fec12c39e45e9ce2896d02ad829aefcf955a6d16f0,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Weather/h720.json,0.5908728336149185,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,151.04259976160392,scale-multiscale__bank-off__continuation-preserved,0.0001,4
off,16,6,extension,0.43083097584663876,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/no_linear_bank/seed44/Weather/h96.pt,5f7c5eee7abccbbf,preserved,2,False,Weather,16,236.1141819159966,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,6.705032408340461,,0.0007,0.21428261206990942,2048,1024,LatentFlow,0.16649674856291463,0.02,10445.0,1332196,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-off__continuation-preserved/seed44/Weather/h96.json,20bc9e60833df37407f1bf7cef6a1e6f2b1dd606dd43639c88d8402eb7dd99cf,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/no_linear_bank/seed44/Weather/h96.json,0.4080401310691323,multiscale,44,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [8, 16, 32], 'representation_weight': 0.001}",8-16-32,,96,False,0,148.92260359301872,scale-multiscale__bank-off__continuation-preserved,0.0001,4
on,16,2,extension,1.01528117309014,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh1/h192.pt,86538caf04d45b88,early,2,False,ETTh1,16,139.06562549993396,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,8.057617010760628,,0.0007,0.4359484592005332,2048,1024,LatentFlow,0.4454155189162745,0.02,2689.0,1535526,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh1/h192.json,75464097f51d5a71cdc81c1331f37a89922324e2a36c0b8360edec152fa36a90,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh1/h192.json,0.6673945751324882,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,0,103.69468307253555,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,1.2844313245241334,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh1/h336.pt,fcbfcf49bc256b0a,early,2,False,ETTh1,16,137.89211094379425,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.975690606156293,,0.0007,0.45415585197978037,2048,1024,LatentFlow,0.4817180077371921,0.02,2545.0,1676686,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh1/h336.json,9ad0ee6d3c88fd3e4a2da49ccfb34f697bf4b73e8ec0ee2dda5fd585d2718183,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh1/h336.json,0.6940590808693393,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,0,102.8226685772097,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,1,extension,1.5587898814488972,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh1/h720.pt,7dbaac77b0cc00eb,early,2,False,ETTh1,16,135.75909433467314,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,7.837463768004482,,0.0007,0.4786009474572534,2048,1024,LatentFlow,0.49215886750318655,0.02,2161.0,2055222,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh1/h720.json,726292b03283d211ba1d3f14f0bd8fc354b80e5ff6a1d3641b8184a4c26b1837,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh1/h720.json,0.701540353438907,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,0,101.43807456734066,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,0.7638911305084115,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh1/h96.pt,c8747d8e763e2bf7,early,2,False,ETTh1,16,132.95482245704625,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,8.095550529841828,,0.0007,0.4114095289177025,2048,1024,LatentFlow,0.4032240676423306,0.02,2785.0,1441682,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh1/h96.json,0cd70356427ad115b4164ef8f8680588a8e5c5cb074b507061204697a7f32493,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh1/h96.json,0.6349992658596785,multiscale,42,"{'inducing_points': 32, 'latent_dim': 16, 'patch_lens': [16, 32, 48], 'representation_weight': 0.05}",16-32-48,,96,False,0,98.9067408898336,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,0.2718099478987001,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh2/h192.pt,b629044c657328d7,early,2,False,ETTh2,16,124.3465985096991,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,7.46312119557472,,0.0007,0.3902497946414888,2048,1024,LatentFlow,0.36935875294162884,0.02,2689.0,1505278,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh2/h192.json,09358ea54edd71ca3792424d43f7dd54d1308236e68c5645fe95bd6d0f8e62f0,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh2/h192.json,0.6077489226165924,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,0,92.66338037705282,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,0.3575856243672014,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh2/h336.pt,a8c319cbbec082f3,early,2,False,ETTh2,16,137.98650584369898,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,336,,7.8970606061571,,0.0007,0.42654472275517485,2048,1024,LatentFlow,0.41643647069421075,0.02,2545.0,1646438,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh2/h336.json,9da5f90957abb362bdc0aadb1ff94fa6f1a4171a39d2a3d782cf26a3c0c9a914,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh2/h336.json,0.6453188906999475,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,0,102.95657257083803,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,0.6150716898933289,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh2/h720.pt,1b72a81bb8d97055,early,2,False,ETTh2,16,138.48688999190927,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,720,,8.2772309620823,,0.0007,0.43879702215362193,2048,1024,LatentFlow,0.4136213828137338,0.02,2161.0,2024974,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh2/h720.json,d856375a4aba21a21f6ca4105f3f9eb606823fd83f34cdf065e600a16318331f,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh2/h720.json,0.6431340317645566,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,0,103.33062952377077,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,0,reference,0.21927327236958913,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTh2/h96.pt,1446cb6c3327930f,early,2,False,ETTh2,16,133.7054725449998,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,96,,7.683642309514343,,0.0007,0.34268046750302417,2048,1024,LatentFlow,0.2934846773242975,0.02,2785.0,1411434,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTh2/h96.json,34d9a02400098a50aee920462b59b8b20b93468ffcb455968d2d89f671e2da15,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTh2/h96.json,0.5417422609731471,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [16, 32, 48], 'representation_weight': 0.001}",16-32-48,,96,False,0,99.66435648439074,scale-multiscale__bank-on__continuation-early,0.0001,4
on,16,1,extension,0.5081209504001197,,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/checkpoints/early_fusion/seed42/ETTm1/h192.pt,323731971fb66827,early,2,False,ETTm1,16,146.7556451074779,latentflow-factorial-2x2x2-all28-three-seed-no-exchange-v1,factorial,10,latentflow_process_preserving_unfreeze2,5.0,0.001,192,,8.36537838445863,,0.0007,0.399763873331066,2048,1024,LatentFlow,0.38498163545956293,0.02,11329.0,1493398,,False,2,,physics_modal_v4/enhancements/results/factorial/runs/scale-multiscale__bank-on__continuation-early/seed42/ETTm1/h192.json,8568f0a5ef71d394f703ae5e43ba877d413c4a62c0173114801dc2e377cbf968,/work/11617/sujato_ts/vista/motion_code-master/physics_modal_v4/enhancements/results/central/runs/early_fusion/seed42/ETTm1/h192.json,0.6204688835546573,multiscale,42,"{'inducing_points': 32, 'latent_dim': 8, 'patch_lens': [8, 24, 48], 'representation_weight': 0.01}",8-24-48,,96,False,0,105.81532658543438,scale-multiscale__bank-on__continuation-early,0.0001,4
