audit_config_hash,audit_protocol,best_raw_extension_epoch,best_raw_extension_validation_mse,candidate,cross_process_exchange,dataset,elapsed_seconds,extension_epochs,extension_mae,extension_mse,extension_nll,extension_replay_from_seed,extension_retrained,horizon,primal_dual,reference_mae,reference_mse,reference_nll,seed,selected_mae,selected_mse,selected_nll,source_metric_matches_selected_checkpoint,source_metric_mse_difference,source_reported_mae,source_reported_mse,train_windows,validation_selected_stage,validation_windows,variant
6e5ef2011f9801e2,latentflow-reference-extension-audit-all28-five-seed-v1,4,0.6405681106779311,latentflow_process_preserving_unfreeze2,False,ETTh2,131.4067884760443,10,0.46479952776686756,0.45512046217423674,0.9629736962775178,True,True,720,False,0.4498645085030294,0.4358261119942588,0.892699730666574,43,0.4498645085030294,0.4358261119942588,0.892699730666574,True,0.0,0.4498645085030294,0.4358261119942588,2048,reference,1024,final_no_exchange
64fb51eb12d73263,latentflow-reference-extension-audit-all28-five-seed-v1,2,0.24713344064851603,latentflow_process_preserving_unfreeze2,False,ETTh2,132.42905427492224,10,0.3776284984720052,0.33306122916248443,0.6348247938888077,True,True,96,False,0.3446854704127736,0.29659152826284907,0.6040131494108607,43,0.3446854704127736,0.29659152826284907,0.6040131494108607,True,0.0,0.3446854704127736,0.29659152826284907,2048,reference,1024,final_no_exchange
32dc66f8f3463a53,latentflow-reference-extension-audit-all28-five-seed-v1,5,0.5195240385475612,latentflow_process_preserving_unfreeze2,False,ETTm1,127.76010620396119,10,0.425549737365178,0.42178964889655474,1.019209521921033,True,True,192,False,0.39651534458020243,0.38090578920044743,0.740767642191412,43,0.39651534458020243,0.38090578920044743,0.740767642191412,True,0.0,0.39651534458020243,0.38090578920044743,2048,reference,1024,final_no_exchange
93fbac6497fb381c,latentflow-reference-extension-audit-all28-five-seed-v1,5,0.65509321515252,latentflow_process_preserving_unfreeze2,False,ETTm1,nan,10,0.4268675689823943,0.4238138203011319,0.7852360531427949,False,False,336,False,0.41847783245699766,0.4115693425306681,0.799104116428735,43,0.4268675689823943,0.4238138203011319,0.7852360531427949,True,0.0,0.4268675689823943,0.4238138203011319,2048,extension,1024,final_no_exchange
cee073a06f3f8f1c,latentflow-reference-extension-audit-all28-five-seed-v1,3,0.9990989711549547,latentflow_process_preserving_unfreeze2,False,ETTm1,nan,10,0.4691178767093256,0.4924183591910145,0.9213161753588347,False,False,720,False,0.4686201564713423,0.48906182206480814,0.9257091336113007,43,0.4691178767093256,0.4924183591910145,0.9213161753588347,True,0.0,0.4691178767093256,0.4924183591910145,2048,extension,1024,final_no_exchange
ca21e87b56f73624,latentflow-reference-extension-audit-all28-five-seed-v1,1,0.3921449225218523,latentflow_process_preserving_unfreeze2,False,ETTm1,nan,10,0.37382098866214575,0.3349981519894462,0.6665231307669333,False,False,96,False,0.37499999057157246,0.33678189131571895,0.6836962238130214,43,0.37382098866214575,0.3349981519894462,0.6665231307669333,nan,nan,nan,nan,2048,extension,1024,final_no_exchange
2c62d60e7bc05d2f,latentflow-reference-extension-audit-all28-five-seed-v1,4,0.17074308588746048,latentflow_process_preserving_unfreeze2,False,ETTm2,nan,10,0.3029546071687472,0.24278723827039594,0.43591137115322975,False,False,192,False,0.3050742198077167,0.24497037954299858,0.4911292489981911,43,0.3029546071687472,0.24278723827039594,0.43591137115322975,True,0.0,0.3029546071687472,0.24278723827039594,2048,extension,1024,final_no_exchange
cf6361ca2543990e,latentflow-reference-extension-audit-all28-five-seed-v1,1,0.21845124104396016,latentflow_process_preserving_unfreeze2,False,ETTm2,nan,10,0.3443550271087049,0.3059869159442127,0.5978318062580532,False,False,336,False,0.34588291606166616,0.30786420258596997,0.6219519357970105,43,0.3443550271087049,0.3059869159442127,0.5978318062580532,True,0.0,0.3443550271087049,0.3059869159442127,2048,extension,1024,final_no_exchange
10eb498a34744d3b,latentflow-reference-extension-audit-all28-five-seed-v1,1,0.30211052156630014,latentflow_process_preserving_unfreeze2,False,ETTm2,nan,10,0.4040215044675564,0.4116332957806696,0.7611489363560333,False,False,720,False,0.4043534373321455,0.41207231857769344,0.7857141314960279,43,0.4040215044675564,0.4116332957806696,0.7611489363560333,True,0.0,0.4040215044675564,0.4116332957806696,2048,extension,1024,final_no_exchange
4071dafcaa212e2b,latentflow-reference-extension-audit-all28-five-seed-v1,2,0.1281356987144266,latentflow_process_preserving_unfreeze2,False,ETTm2,nan,10,0.2590128142100592,0.17505394963332735,0.2792196165847121,False,False,96,False,0.25994622917290566,0.1757947479626456,0.3284707524293842,43,0.2590128142100592,0.17505394963332735,0.2792196165847121,True,0.0,0.2590128142100592,0.17505394963332735,2048,extension,1024,final_no_exchange
